---TICK-TAG---
*START MEMORY*
UVs: 7, TOs: 0/0, ErrorsOrGF: 1, TTFF: 100
99,1647165655,47.74301,9.00076
100,1647165656,47.74303,9.00076
101,1647165821,47.74142,9.00037
102,1647165822,47.74146,9.00038
103,1647165823,47.74149,9.00039
104,1647165824,47.74152,9.00039
105,1647165825,47.74155,9.00041
106,1647165826,47.74158,9.00041
107,1647165827,47.74161,9.00042
108,1647165828,47.74163,9.00042
109,1647165829,47.74139,9.00033
110,1647165830,47.74128,9.00029
111,1647165831,47.74122,9.00026
112,1647165832,47.74118,9.00025
113,1647165833,47.74116,9.00024
114,1647165834,47.74115,9.00024
115,1647165835,47.74114,9.00023
116,1647165836,47.74114,9.00023
117,1647165837,47.74113,9.00023
118,1647165838,47.74113,9.00023
119,1647165839,47.74112,9.00023
120,1647165840,47.74112,9.00023
121,1647165966,47.74191,8.99978
122,1647165966,47.74135,9.00006
123,1647165967,47.74108,9.00016
124,1647165968,47.74091,9.00019
125,1647165969,47.74087,9.00019
126,1647165970,47.74083,9.00019
127,1647165971,47.74081,9.00020
128,1647165972,47.74079,9.00020
129,1647165975,47.74083,9.00026
130,1647165976,47.74084,9.00027
131,1647165977,47.74084,9.00027
132,1647165978,47.74083,9.00028
133,1647165979,47.74083,9.00028
134,1647165980,47.74083,9.00028
135,1647165981,47.74083,9.00028
136,1647165982,47.74083,9.00028
137,1647165983,47.74083,9.00028
138,1647165984,47.74084,9.00028
139,1647165985,47.74084,9.00027
140,1647165986,47.74085,9.00027
141,1647166110,47.74126,9.00006
142,1647166111,47.74097,9.00022
143,1647166112,47.74096,9.00022
144,1647166113,47.74095,9.00022
145,1647166114,47.74095,9.00019
146,1647166115,47.74097,9.00018
147,1647166116,47.74098,9.00016
148,1647166117,47.74098,9.00016
149,1647166118,47.74099,9.00016
150,1647166119,47.74099,9.00015
151,1647166120,47.74099,9.00015
152,1647166121,47.74099,9.00016
153,1647166122,47.74098,9.00016
154,1647166123,47.74100,9.00029
155,1647166125,47.74100,9.00029
156,1647166126,47.74100,9.00029
157,1647166127,47.74101,9.00028
158,1647166128,47.74101,9.00028
159,1647166129,47.74101,9.00026
160,1647166130,47.74101,9.00025
161,1647166257,47.74122,9.00023
162,1647166258,47.74123,9.00022
163,1647166259,47.74125,9.00018
164,1647166260,47.74124,9.00019
165,1647166263,47.74120,9.00002
166,1647166264,47.74120,9.00002
167,1647166265,47.74119,9.00002
168,1647166266,47.74118,9.00003
169,1647166267,47.74118,9.00004
170,1647166268,47.74117,9.00005
171,1647166269,47.74118,9.00006
172,1647166270,47.74117,9.00008
173,1647166271,47.74117,9.00009
174,1647166272,47.74116,9.00009
175,1647166273,47.74116,9.00009
176,1647166274,47.74116,9.00010
177,1647166275,47.74116,9.00010
178,1647166276,47.74116,9.00011
179,1647166277,47.74116,9.00012
180,1647166278,47.74116,9.00013
181,1647166404,47.74162,9.00020
182,1647166405,47.74152,9.00020
183,1647166406,47.74148,9.00020
184,1647166407,47.74144,9.00022
185,1647166408,47.74142,9.00024
186,1647166409,47.74139,9.00025
187,1647166410,47.74138,9.00025
188,1647166411,47.74124,9.00024
189,1647166413,47.74122,9.00025
190,1647166414,47.74121,9.00026
191,1647166415,47.74118,9.00026
192,1647166416,47.74116,9.00026
193,1647166417,47.74115,9.00026
194,1647166418,47.74114,9.00025
195,1647166419,47.74113,9.00025
196,1647166420,47.74112,9.00025
197,1647166421,47.74111,9.00025
198,1647166422,47.74110,9.00025
199,1647166423,47.74112,9.00023
200,1647166424,47.74114,9.00022
201,1647166551,47.74154,9.00018
202,1647166552,47.74154,9.00019
203,1647166553,47.74154,9.00018
204,1647166554,47.74155,9.00018
205,1647166555,47.74155,9.00016
206,1647166556,47.74157,9.00016
207,1647166557,47.74156,9.00014
208,1647166558,47.74156,9.00014
209,1647166559,47.74154,9.00015
210,1647166560,47.74153,9.00015
211,1647166563,47.74141,8.99995
212,1647166564,47.74142,8.99995
213,1647166565,47.74143,8.99998
214,1647166566,47.74143,8.99998
215,1647166567,47.74143,8.99997
216,1647166568,47.74142,8.99998
217,1647166569,47.74141,8.99999
218,1647166570,47.74139,9.00000
219,1647166571,47.74139,9.00001
220,1647166572,47.74138,9.00001
221,1647166698,47.74200,9.00009
222,1647166699,47.74205,9.00013
223,1647166700,47.74208,9.00013
224,1647166701,47.74210,9.00013
225,1647166702,47.74209,9.00012
226,1647166703,47.74210,9.00012
227,1647166704,47.74210,9.00012
228,1647166705,47.74183,8.99970
229,1647166707,47.74182,8.99971
230,1647166708,47.74181,8.99972
231,1647166709,47.74180,8.99971
232,1647166710,47.74180,8.99970
233,1647166711,47.74179,8.99971
234,1647166712,47.74178,8.99970
235,1647166713,47.74175,8.99969
236,1647166714,47.74175,8.99970
237,1647166715,47.74174,8.99970
238,1647166716,47.74174,8.99970
239,1647166717,47.74173,8.99970
240,1647166718,47.74171,8.99970
241,1647166844,47.74208,9.00045
242,1647166845,47.74191,9.00047
243,1647166846,47.74192,9.00047
244,1647166847,47.74192,9.00048
245,1647166848,47.74193,9.00052
246,1647166849,47.74191,9.00052
247,1647166850,47.74191,9.00052
248,1647166851,47.74189,9.00052
249,1647166852,47.74190,9.00054
250,1647166853,47.74191,9.00052
251,1647166854,47.74194,9.00051
252,1647166857,47.74166,9.00040
253,1647166858,47.74164,9.00041
254,1647166859,47.74166,9.00041
255,1647166860,47.74167,9.00041
256,1647166861,47.74169,9.00041
257,1647166862,47.74166,9.00042
258,1647166863,47.74165,9.00042
259,1647166864,47.74163,9.00042
260,1647166865,47.74163,9.00042
261,1647166997,47.74451,9.00076
262,1647167000,47.74197,9.00037
263,1647167001,47.74192,9.00035
264,1647167002,47.74193,9.00033
265,1647167003,47.74192,9.00032
266,1647167004,47.74197,9.00031
267,1647167005,47.74203,9.00029
268,1647167006,47.74206,9.00029
269,1647167007,47.74208,9.00029
270,1647167008,47.74212,9.00028
271,1647167009,47.74214,9.00028
272,1647167010,47.74215,9.00028
273,1647167013,47.74210,8.99973
274,1647167014,47.74212,8.99973
275,1647167015,47.74213,8.99972
276,1647167016,47.74213,8.99973
277,1647167017,47.74214,8.99972
278,1647167018,47.74215,8.99972
279,1647167019,47.74215,8.99972
280,1647167020,47.74216,8.99972
281,1647167156,47.74258,8.99960
282,1647167157,47.74257,8.99960
283,1647167158,47.74257,8.99960
284,1647167159,47.74256,8.99960
285,1647167160,47.74256,8.99960
286,1647167161,47.74259,8.99924
287,1647167163,47.74258,8.99925
288,1647167164,47.74257,8.99921
289,1647167165,47.74256,8.99919
290,1647167166,47.74256,8.99917
291,1647167167,47.74255,8.99916
292,1647167168,47.74255,8.99915
293,1647167169,47.74255,8.99914
294,1647167170,47.74254,8.99913
295,1647167171,47.74255,8.99913
296,1647167172,47.74255,8.99912
297,1647167173,47.74255,8.99911
298,1647167174,47.74255,8.99911
299,1647167175,47.74255,8.99910
300,1647167176,47.74256,8.99910
301,1647167306,47.74432,9.00070
302,1647167307,47.74351,9.00052
303,1647167308,47.74334,9.00048
304,1647167309,47.74316,9.00043
305,1647167310,47.74305,9.00040
306,1647167311,47.74286,8.99966
307,1647167313,47.74285,8.99965
308,1647167314,47.74279,8.99953
309,1647167315,47.74275,8.99942
310,1647167316,47.74270,8.99947
311,1647167317,47.74271,8.99951
312,1647167318,47.74272,8.99953
313,1647167319,47.74272,8.99953
314,1647167320,47.74273,8.99959
315,1647167321,47.74274,8.99964
316,1647167322,47.74272,8.99964
317,1647167323,47.74269,8.99960
318,1647167324,47.74269,8.99955
319,1647167325,47.74268,8.99944
320,1647167326,47.74268,8.99938
321,1647167466,47.74443,9.00032
322,1647167467,47.74443,9.00032
323,1647167468,47.74449,9.00043
324,1647167469,47.74446,8.99994
325,1647167470,47.74410,8.99978
326,1647167472,47.74337,8.99936
327,1647167473,47.74311,8.99923
328,1647167474,47.74295,8.99920
329,1647167475,47.74291,8.99920
330,1647167476,47.74286,8.99921
331,1647167477,47.74285,8.99933
332,1647167478,47.74283,8.99936
333,1647167479,47.74282,8.99941
334,1647167480,47.74281,8.99942
335,1647167481,47.74280,8.99943
336,1647167482,47.74279,8.99944
337,1647167483,47.74279,8.99942
338,1647167484,47.74278,8.99942
339,1647167485,47.74277,8.99943
340,1647167487,47.74276,8.99942
341,1647167614,47.74468,9.00066
342,1647167615,47.74371,9.00050
343,1647167616,47.74356,9.00046
344,1647167617,47.74339,9.00045
345,1647167618,47.74318,9.00040
346,1647167619,47.74326,9.00042
347,1647167620,47.74310,9.00038
348,1647167621,47.74299,9.00036
349,1647167622,47.74292,9.00035
350,1647167623,47.74261,8.99975
351,1647167625,47.74259,8.99973
352,1647167626,47.74257,8.99973
353,1647167627,47.74256,8.99973
354,1647167628,47.74255,8.99969
355,1647167629,47.74255,8.99968
356,1647167630,47.74255,8.99968
357,1647167631,47.74256,8.99966
358,1647167632,47.74250,8.99970
359,1647167633,47.74249,8.99970
360,1647167634,47.74247,8.99971
361,1647167771,47.74483,9.00060
362,1647167772,47.74481,9.00057
363,1647167773,47.74480,9.00057
364,1647167774,47.74480,9.00057
365,1647167775,47.74480,9.00057
366,1647167776,47.74479,9.00055
367,1647167777,47.74478,9.00056
368,1647167778,47.74478,9.00056
369,1647167779,47.74478,9.00056
370,1647167780,47.74480,9.00057
371,1647167781,47.74481,9.00056
372,1647167782,47.74482,9.00058
373,1647167783,47.74482,9.00057
374,1647167784,47.74481,9.00058
375,1647167785,47.74481,9.00058
376,1647167786,47.74482,9.00059
377,1647167787,47.74483,9.00059
378,1647167788,47.74482,9.00060
379,1647167789,47.74482,9.00060
380,1647167790,47.74482,9.00060
381,1647167932,47.74285,8.99862
382,1647167933,47.74278,8.99858
383,1647167935,47.74280,8.99875
384,1647167936,47.74278,8.99873
385,1647167937,47.74280,8.99872
386,1647167938,47.74282,8.99871
387,1647167939,47.74283,8.99871
388,1647167940,47.74280,8.99868
389,1647167941,47.74282,8.99869
390,1647167942,47.74283,8.99869
391,1647167943,47.74283,8.99870
392,1647167944,47.74283,8.99870
393,1647167945,47.74284,8.99870
394,1647167946,47.74285,8.99873
395,1647167947,47.74286,8.99875
396,1647167948,47.74285,8.99875
397,1647167949,47.74286,8.99877
398,1647167950,47.74287,8.99878
399,1647167951,47.74288,8.99879
400,1647167952,47.74288,8.99880
401,1647168094,47.74263,8.99855
402,1647168095,47.74263,8.99855
403,1647168096,47.74261,8.99856
404,1647168097,47.74261,8.99856
405,1647168098,47.74260,8.99856
406,1647168099,47.74259,8.99856
407,1647168100,47.74257,8.99856
408,1647168101,47.74257,8.99856
409,1647168102,47.74256,8.99856
410,1647168103,47.74256,8.99856
411,1647168104,47.74257,8.99859
412,1647168105,47.74258,8.99859
413,1647168106,47.74258,8.99862
414,1647168107,47.74258,8.99861
415,1647168108,47.74259,8.99864
416,1647168109,47.74259,8.99866
417,1647168110,47.74259,8.99866
418,1647168111,47.74259,8.99868
419,1647168112,47.74258,8.99868
420,1647168113,47.74258,8.99870
421,1647168339,47.74295,8.99893
422,1647168343,47.74312,8.99893
423,1647168344,47.74308,8.99895
424,1647168345,47.74306,8.99896
425,1647168346,47.74303,8.99898
426,1647168347,47.74300,8.99899
427,1647168348,47.74299,8.99899
428,1647168349,47.74300,8.99898
429,1647168351,47.74300,8.99898
430,1647168352,47.74300,8.99898
431,1647168353,47.74300,8.99898
432,1647168354,47.74301,8.99898
433,1647168355,47.74301,8.99898
434,1647168356,47.74301,8.99898
435,1647168357,47.74302,8.99898
436,1647168358,47.74302,8.99898
437,1647168359,47.74302,8.99898
438,1647168360,47.74302,8.99898
439,1647168361,47.74301,8.99899
440,1647168362,47.74301,8.99899
441,1647168493,47.74302,8.99900
442,1647168495,47.74302,8.99897
443,1647168496,47.74305,8.99897
444,1647168497,47.74306,8.99898
445,1647168498,47.74306,8.99899
446,1647168499,47.74305,8.99899
447,1647168499,47.74305,8.99900
448,1647168501,47.74304,8.99900
449,1647168502,47.74304,8.99900
450,1647168503,47.74304,8.99900
451,1647168504,47.74305,8.99900
452,1647168505,47.74305,8.99899
453,1647168506,47.74306,8.99899
454,1647168507,47.74306,8.99899
455,1647168508,47.74306,8.99899
456,1647168509,47.74306,8.99900
457,1647168510,47.74306,8.99900
458,1647168511,47.74306,8.99901
459,1647168513,47.74305,8.99901
460,1647168514,47.74305,8.99902
461,1647168637,47.74300,8.99895
462,1647168638,47.74302,8.99898
463,1647168639,47.74302,8.99899
464,1647168640,47.74304,8.99899
465,1647168641,47.74305,8.99899
466,1647168642,47.74306,8.99899
467,1647168643,47.74306,8.99900
468,1647168644,47.74306,8.99900
469,1647168645,47.74306,8.99900
470,1647168646,47.74306,8.99899
471,1647168647,47.74306,8.99899
472,1647168648,47.74306,8.99899
473,1647168649,47.74307,8.99900
474,1647168651,47.74307,8.99900
475,1647168652,47.74306,8.99900
476,1647168653,47.74306,8.99900
477,1647168654,47.74306,8.99900
478,1647168655,47.74306,8.99900
479,1647168656,47.74306,8.99900
480,1647168657,47.74306,8.99900
481,1647168781,47.74299,8.99901
482,1647168782,47.74301,8.99899
483,1647168783,47.74301,8.99898
484,1647168784,47.74303,8.99898
485,1647168785,47.74304,8.99899
486,1647168786,47.74304,8.99899
487,1647168787,47.74305,8.99899
488,1647168788,47.74305,8.99899
489,1647168789,47.74305,8.99899
490,1647168790,47.74305,8.99899
491,1647168791,47.74305,8.99899
492,1647168792,47.74305,8.99899
493,1647168793,47.74305,8.99898
494,1647168795,47.74305,8.99898
495,1647168796,47.74305,8.99898
496,1647168797,47.74304,8.99897
497,1647168798,47.74304,8.99897
498,1647168799,47.74304,8.99897
499,1647168800,47.74304,8.99897
500,1647168801,47.74304,8.99897
501,1647168925,47.74306,8.99898
502,1647168926,47.74307,8.99899
503,1647168927,47.74308,8.99900
504,1647168928,47.74308,8.99901
505,1647168929,47.74308,8.99902
506,1647168930,47.74308,8.99902
507,1647168931,47.74308,8.99903
508,1647168932,47.74308,8.99903
509,1647168933,47.74309,8.99903
510,1647168934,47.74309,8.99903
511,1647168935,47.74309,8.99903
512,1647168936,47.74308,8.99903
513,1647168937,47.74307,8.99901
514,1647168939,47.74307,8.99901
515,1647168940,47.74307,8.99901
516,1647168941,47.74307,8.99901
517,1647168942,47.74307,8.99901
518,1647168943,47.74307,8.99901
519,1647168944,47.74307,8.99901
520,1647168945,47.74307,8.99901
521,1647169069,47.74309,8.99902
522,1647169070,47.74308,8.99902
523,1647169071,47.74308,8.99902
524,1647169072,47.74307,8.99903
525,1647169073,47.74307,8.99903
526,1647169074,47.74307,8.99903
527,1647169075,47.74307,8.99904
528,1647169077,47.74306,8.99904
529,1647169078,47.74306,8.99904
530,1647169079,47.74307,8.99904
531,1647169080,47.74307,8.99904
532,1647169081,47.74307,8.99904
533,1647169082,47.74307,8.99904
534,1647169083,47.74307,8.99904
535,1647169084,47.74307,8.99904
536,1647169085,47.74307,8.99904
537,1647169086,47.74307,8.99904
538,1647169087,47.74307,8.99904
539,1647169088,47.74307,8.99904
540,1647169089,47.74307,8.99903
541,1647169213,47.74314,8.99910
542,1647169214,47.74313,8.99909
543,1647169215,47.74312,8.99907
544,1647169216,47.74311,8.99907
545,1647169217,47.74311,8.99906
546,1647169218,47.74310,8.99906
547,1647169219,47.74308,8.99904
548,1647169221,47.74308,8.99904
549,1647169222,47.74308,8.99904
550,1647169223,47.74308,8.99904
551,1647169224,47.74308,8.99904
552,1647169225,47.74308,8.99904
553,1647169226,47.74308,8.99904
554,1647169227,47.74308,8.99904
555,1647169228,47.74308,8.99904
556,1647169229,47.74308,8.99904
557,1647169230,47.74308,8.99904
558,1647169231,47.74308,8.99904
559,1647169233,47.74307,8.99904
560,1647169234,47.74307,8.99904
561,1647169358,47.74302,8.99900
562,1647169359,47.74302,8.99900
563,1647169360,47.74302,8.99900
564,1647169361,47.74303,8.99901
565,1647169362,47.74304,8.99901
566,1647169363,47.74304,8.99901
567,1647169364,47.74305,8.99902
568,1647169365,47.74305,8.99902
569,1647169366,47.74306,8.99902
570,1647169367,47.74306,8.99902
571,1647169368,47.74306,8.99902
572,1647169369,47.74307,8.99903
573,1647169371,47.74306,8.99903
574,1647169372,47.74307,8.99903
575,1647169373,47.74307,8.99903
576,1647169374,47.74307,8.99903
577,1647169375,47.74307,8.99903
578,1647169376,47.74308,8.99903
579,1647169377,47.74308,8.99903
580,1647169378,47.74308,8.99903
581,1647169502,47.74301,8.99895
582,1647169503,47.74305,8.99899
583,1647169504,47.74307,8.99901
584,1647169505,47.74308,8.99902
585,1647169506,47.74308,8.99902
586,1647169507,47.74308,8.99903
587,1647169508,47.74309,8.99903
588,1647169509,47.74310,8.99905
589,1647169510,47.74310,8.99905
590,1647169511,47.74310,8.99905
591,1647169512,47.74310,8.99906
592,1647169513,47.74310,8.99905
593,1647169515,47.74311,8.99906
594,1647169516,47.74311,8.99906
595,1647169517,47.74311,8.99906
596,1647169518,47.74311,8.99906
597,1647169519,47.74312,8.99907
598,1647169520,47.74312,8.99907
599,1647169521,47.74312,8.99907
600,1647169522,47.74312,8.99907
601,1647169646,47.74308,8.99899
602,1647169647,47.74306,8.99899
603,1647169648,47.74305,8.99899
604,1647169649,47.74304,8.99898
605,1647169650,47.74304,8.99899
606,1647169651,47.74304,8.99899
607,1647169652,47.74304,8.99899
608,1647169653,47.74304,8.99900
609,1647169654,47.74304,8.99900
610,1647169655,47.74304,8.99901
611,1647169656,47.74304,8.99901
612,1647169657,47.74304,8.99901
613,1647169659,47.74304,8.99901
614,1647169660,47.74304,8.99902
615,1647169661,47.74304,8.99902
616,1647169662,47.74304,8.99902
617,1647169663,47.74304,8.99903
618,1647169664,47.74304,8.99903
619,1647169665,47.74304,8.99902
620,1647169666,47.74304,8.99902
621,1647169791,47.74315,8.99911
622,1647169792,47.74313,8.99910
623,1647169793,47.74312,8.99909
624,1647169794,47.74312,8.99908
625,1647169795,47.74311,8.99908
626,1647169796,47.74311,8.99907
627,1647169797,47.74310,8.99906
628,1647169798,47.74310,8.99906
629,1647169799,47.74309,8.99906
630,1647169800,47.74309,8.99905
631,1647169801,47.74308,8.99902
632,1647169803,47.74308,8.99902
633,1647169804,47.74307,8.99902
634,1647169805,47.74307,8.99902
635,1647169806,47.74307,8.99902
636,1647169807,47.74307,8.99902
637,1647169808,47.74307,8.99902
638,1647169809,47.74307,8.99902
639,1647169810,47.74307,8.99902
640,1647169811,47.74307,8.99902
641,1647169935,47.74299,8.99897
642,1647169936,47.74300,8.99896
643,1647169937,47.74301,8.99895
644,1647169938,47.74302,8.99896
645,1647169939,47.74302,8.99896
646,1647169940,47.74302,8.99897
647,1647169941,47.74302,8.99897
648,1647169942,47.74303,8.99897
649,1647169943,47.74303,8.99898
650,1647169944,47.74303,8.99898
651,1647169945,47.74303,8.99899
652,1647169947,47.74303,8.99899
653,1647169948,47.74304,8.99899
654,1647169949,47.74303,8.99899
655,1647169950,47.74303,8.99899
656,1647169951,47.74303,8.99898
657,1647169952,47.74303,8.99898
658,1647169953,47.74303,8.99898
659,1647169954,47.74303,8.99898
660,1647169955,47.74303,8.99898
661,1647170079,47.74319,8.99904
662,1647170080,47.74314,8.99900
663,1647170081,47.74312,8.99900
664,1647170082,47.74311,8.99901
665,1647170083,47.74311,8.99901
666,1647170084,47.74310,8.99901
667,1647170085,47.74309,8.99901
668,1647170086,47.74309,8.99901
669,1647170087,47.74309,8.99901
670,1647170088,47.74309,8.99901
671,1647170089,47.74309,8.99901
672,1647170091,47.74309,8.99901
673,1647170092,47.74309,8.99901
674,1647170093,47.74308,8.99901
675,1647170094,47.74308,8.99900
676,1647170095,47.74308,8.99900
677,1647170096,47.74308,8.99900
678,1647170097,47.74308,8.99900
679,1647170098,47.74309,8.99900
680,1647170099,47.74308,8.99900
681,1647170224,47.74297,8.99886
682,1647170225,47.74300,8.99886
683,1647170226,47.74302,8.99890
684,1647170227,47.74303,8.99893
685,1647170228,47.74304,8.99895
686,1647170229,47.74305,8.99897
687,1647170230,47.74306,8.99897
688,1647170231,47.74308,8.99898
689,1647170232,47.74308,8.99899
690,1647170233,47.74306,8.99906
691,1647170235,47.74306,8.99906
692,1647170236,47.74307,8.99906
693,1647170237,47.74308,8.99907
694,1647170238,47.74309,8.99907
695,1647170239,47.74309,8.99907
696,1647170240,47.74310,8.99908
697,1647170241,47.74310,8.99908
698,1647170242,47.74311,8.99908
699,1647170243,47.74311,8.99908
700,1647170244,47.74312,8.99909
701,1647170368,47.74319,8.99906
702,1647170369,47.74316,8.99904
703,1647170370,47.74313,8.99902
704,1647170371,47.74314,8.99904
705,1647170372,47.74313,8.99904
706,1647170373,47.74312,8.99904
707,1647170374,47.74312,8.99904
708,1647170375,47.74311,8.99904
709,1647170376,47.74311,8.99904
710,1647170377,47.74312,8.99903
711,1647170379,47.74312,8.99904
712,1647170380,47.74312,8.99904
713,1647170381,47.74313,8.99904
714,1647170382,47.74313,8.99904
715,1647170383,47.74313,8.99904
716,1647170384,47.74312,8.99904
717,1647170385,47.74312,8.99904
718,1647170386,47.74312,8.99904
719,1647170387,47.74312,8.99904
720,1647170388,47.74312,8.99904
721,1647170512,47.74310,8.99903
722,1647170513,47.74308,8.99901
723,1647170514,47.74308,8.99901
724,1647170515,47.74307,8.99900
725,1647170516,47.74306,8.99900
726,1647170517,47.74306,8.99899
727,1647170518,47.74305,8.99899
728,1647170519,47.74305,8.99899
729,1647170520,47.74304,8.99899
730,1647170521,47.74305,8.99900
731,1647170523,47.74306,8.99900
732,1647170524,47.74306,8.99900
733,1647170525,47.74306,8.99900
734,1647170526,47.74306,8.99900
735,1647170527,47.74307,8.99900
736,1647170528,47.74307,8.99900
737,1647170529,47.74307,8.99900
738,1647170530,47.74308,8.99901
739,1647170531,47.74308,8.99901
740,1647170532,47.74308,8.99901
741,1647170656,47.74317,8.99911
742,1647170657,47.74315,8.99909
743,1647170658,47.74312,8.99907
744,1647170659,47.74311,8.99906
745,1647170660,47.74310,8.99905
746,1647170661,47.74310,8.99905
747,1647170662,47.74309,8.99904
748,1647170663,47.74308,8.99903
749,1647170664,47.74307,8.99903
750,1647170665,47.74308,8.99904
751,1647170667,47.74307,8.99903
752,1647170668,47.74307,8.99903
753,1647170669,47.74307,8.99903
754,1647170670,47.74307,8.99903
755,1647170671,47.74307,8.99903
756,1647170672,47.74307,8.99903
757,1647170673,47.74307,8.99903
758,1647170674,47.74307,8.99903
759,1647170675,47.74307,8.99903
760,1647170676,47.74307,8.99903
761,1647170800,47.74298,8.99903
762,1647170801,47.74299,8.99902
763,1647170802,47.74298,8.99901
764,1647170803,47.74297,8.99901
765,1647170804,47.74298,8.99901
766,1647170805,47.74298,8.99901
767,1647170806,47.74300,8.99901
768,1647170807,47.74301,8.99902
769,1647170808,47.74301,8.99902
770,1647170809,47.74300,8.99902
771,1647170811,47.74301,8.99902
772,1647170812,47.74301,8.99902
773,1647170813,47.74302,8.99902
774,1647170814,47.74302,8.99902
775,1647170815,47.74302,8.99902
776,1647170816,47.74303,8.99902
777,1647170817,47.74303,8.99902
778,1647170818,47.74303,8.99902
779,1647170819,47.74303,8.99902
780,1647170820,47.74303,8.99902
781,1647170944,47.74318,8.99906
782,1647170945,47.74318,8.99907
783,1647170946,47.74317,8.99906
784,1647170947,47.74315,8.99906
785,1647170948,47.74313,8.99905
786,1647170949,47.74311,8.99904
787,1647170950,47.74310,8.99904
788,1647170951,47.74310,8.99904
789,1647170952,47.74310,8.99904
790,1647170953,47.74311,8.99905
791,1647170955,47.74311,8.99905
792,1647170956,47.74310,8.99904
793,1647170957,47.74310,8.99904
794,1647170958,47.74310,8.99903
795,1647170959,47.74310,8.99903
796,1647170960,47.74310,8.99903
797,1647170961,47.74310,8.99903
798,1647170962,47.74310,8.99903
799,1647170963,47.74310,8.99904
800,1647170964,47.74310,8.99903
801,1647171088,47.74324,8.99916
802,1647171089,47.74322,8.99914
803,1647171090,47.74321,8.99913
804,1647171091,47.74321,8.99913
805,1647171092,47.74320,8.99911
806,1647171093,47.74319,8.99911
807,1647171094,47.74318,8.99911
808,1647171095,47.74317,8.99910
809,1647171096,47.74317,8.99909
810,1647171097,47.74314,8.99908
811,1647171099,47.74313,8.99907
812,1647171100,47.74313,8.99907
813,1647171101,47.74312,8.99907
