count,timestamp,lat,lon
1,1645772584,47.74329,8.99880
2,1645772631,47.74322,8.99898
3,1645772678,47.74328,8.99902
4,1645772727,47.74324,8.99897
5,1645772766,47.74001,8.99501
6,1645772810,47.74327,8.99903
7,1645772848,47.74091,8.99605
8,1645772886,47.74178,8.99702
9,1645772930,47.74330,8.99902
10,1645772973,47.74316,8.99899
11,1645773011,47.74219,8.99796
12,1645773056,47.74324,8.99906
13,1645773094,47.74209,8.99786
14,1645773140,47.74322,8.99907
15,1645773178,47.74193,8.99763
16,1645773217,47.74263,8.99826
17,1645773254,47.74198,8.99787
18,1645773302,47.74327,8.99902
19,1645773345,47.74325,8.99896
20,1645773393,47.74329,8.99903
21,1645773441,47.74314,8.99898
22,1645773478,47.74248,8.99826
23,1645773524,47.74307,8.99895
24,1645773574,47.74322,8.99903
25,1645773621,47.74302,8.99889
26,1645773674,47.74275,8.99888
27,1645773723,47.74328,8.99897
28,1645773774,47.74326,8.99895
29,1645773820,47.74317,8.99894
30,1645773870,47.74305,8.99895
31,1645773906,47.74286,8.99872
32,1645773952,47.74292,8.99886
33,1645774000,47.74327,8.99891
34,1645774050,47.74278,8.99879
35,1645774110,47.74294,8.99887
36,1645774150,47.74289,8.99893
37,1645774186,47.74285,8.99909
38,1645774225,47.74283,8.99902
39,1645774263,47.74289,8.99907
40,1645774303,47.74300,8.99907
41,1645774339,47.74299,8.99898
42,1645774375,47.74286,8.99897
43,1645774411,47.74306,8.99901
44,1645774449,47.74307,8.99891
45,1645774486,47.74288,8.99896
46,1645774524,47.74312,8.99887
47,1645774561,47.74315,8.99873
48,1645774598,47.74304,8.99873
49,1645774635,47.74303,8.99866
50,1645774673,47.74307,8.99872
51,1645774709,47.74295,8.99902
52,1645774746,47.74287,8.99915
53,1645774781,47.74301,8.99902
54,1645774817,47.74297,8.99904
55,1645774853,47.74290,8.99898
56,1645774890,47.74306,8.99892
57,1645774928,47.74300,8.99909
58,1645774965,47.74309,8.99877
59,1645775003,47.74300,8.99876
60,1645775045,47.74267,8.99913
61,1645775083,47.74298,8.99908
62,1645775121,47.74306,8.99874
63,1645775156,47.74291,8.99908
64,1645775194,47.74293,8.99903
65,1645775231,47.74299,8.99881
66,1645775266,47.74297,8.99886
67,1645775305,47.74290,8.99886
68,1645775342,47.74314,8.99867
69,1645775380,47.74297,8.99903
70,1645775418,47.74293,8.99906
71,1645775455,47.74305,8.99903
72,1645775493,47.74302,8.99902
73,1645775530,47.74301,8.99897
74,1645775568,47.74304,8.99894
75,1645775606,47.74317,8.99874
76,1645775645,47.74291,8.99901
77,1645775689,47.74290,8.99906
78,1645775735,47.74272,8.99922
79,1645775780,47.74312,8.99889
80,1645775823,47.74300,8.99896
81,1645775868,47.74325,8.99877
82,1645775909,47.74320,8.99887
83,1645775952,47.74304,8.99894
84,1645775994,47.74279,8.99919
85,1645776036,47.74321,8.99877
86,1645776085,47.74293,8.99899
87,1645776126,47.74287,8.99915
88,1645776165,47.74297,8.99894
89,1645776205,47.74277,8.99931
90,1645776256,47.74287,8.99910
91,1645776298,47.74287,8.99913
92,1645776343,47.74300,8.99899
93,1645776392,47.74304,8.99893
94,1645776435,47.74290,8.99911
95,1645776481,47.74292,8.99910
96,1645776527,47.74291,8.99912
97,1645776587,47.74275,8.99918
98,1645776645,47.74285,8.99911
99,1645776701,47.74283,8.99912
100,1645776749,47.74302,8.99898
101,1645776809,47.74301,8.99901
102,1645776865,47.74285,8.99916
103,1645776920,47.74289,8.99914
104,1645776979,47.74260,8.99931
105,1645777033,47.74295,8.99895
106,1645777096,47.74263,8.99942
107,1645777143,47.74308,8.99887
108,1645777204,47.74299,8.99907
109,1645777259,47.74295,8.99915
110,1645777321,47.74343,8.99899
111,1645777365,47.74292,8.99898
112,1645777408,47.74319,8.99877
113,1645777448,47.74322,8.99877
114,1645777488,47.74333,8.99871
115,1645777529,47.74315,8.99889
116,1645777571,47.74301,8.99903
117,1645777617,47.74280,8.99904
118,1645777652,47.74344,8.99856
119,1645777692,47.74327,8.99875
120,1645777730,47.74341,8.99858
121,1645777770,47.74309,8.99885
122,1645777809,47.74314,8.99878
123,1645777850,47.74306,8.99875
124,1645777893,47.74328,8.99858
125,1645777937,47.74311,8.99889
126,1645777981,47.74307,8.99897
127,1645778022,47.74300,8.99899
128,1645778065,47.74303,8.99890
129,1645778103,47.74306,8.99897
130,1645778144,47.74277,8.99916
131,1645778191,47.74308,8.99889
132,1645778233,47.74306,8.99895
133,1645778275,47.74305,8.99895
134,1645778310,47.74295,8.99918
135,1645778348,47.74293,8.99915
136,1645778385,47.74309,8.99906
137,1645778421,47.74296,8.99904
138,1645778457,47.74299,8.99906
139,1645778492,47.74311,8.99890
140,1645778528,47.74311,8.99893
141,1645778564,47.74308,8.99878
142,1645778624,47.74303,8.99894
143,1645778670,47.74305,8.99898
144,1645778705,47.74320,8.99885
145,1645778741,47.74297,8.99907
146,1645778776,47.74319,8.99874
147,1645778812,47.74299,8.99903
148,1645778847,47.74302,8.99893
149,1645778883,47.74323,8.99863
150,1645778919,47.74297,8.99912
151,1645778956,47.74297,8.99904
152,1645779002,47.74298,8.99891
153,1645779053,47.74304,8.99895
154,1645779107,47.74294,8.99889
155,1645779152,47.74311,8.99898
156,1645779203,47.74314,8.99896
157,1645779252,47.74295,8.99894
158,1645779305,47.74299,8.99884
159,1645779349,47.74299,8.99887
160,1645779390,47.74291,8.99917
161,1645779428,47.74296,8.99914
162,1645779470,47.74310,8.99885
163,1645779511,47.74295,8.99892
164,1645779555,47.74298,8.99885
165,1645779595,47.74288,8.99934
166,1645779635,47.74315,8.99867
167,1645779679,47.74306,8.99895
