---TICK-TAG---
*START MEMORY*
UVs: 32, TOs: 0/0, ErrorsOrGF: 0, TTFF: 34
160,1646805191,47.74301,8.99897
161,1646805192,47.74301,8.99897
162,1646805193,47.74301,8.99897
163,1646805194,47.74301,8.99897
164,1646805195,47.74301,8.99897
165,1646805196,47.74301,8.99897
166,1646805197,47.74301,8.99897
167,1646805198,47.74301,8.99897
168,1646805199,47.74301,8.99897
169,1646805200,47.74301,8.99897
170,1646805201,47.74301,8.99897
171,1646805202,47.74301,8.99897
172,1646805203,47.74301,8.99897
173,1646805204,47.74301,8.99897
174,1646805205,47.74301,8.99897
175,1646805206,47.74301,8.99897
176,1646805207,47.74301,8.99897
177,1646805208,47.74301,8.99897
178,1646805209,47.74301,8.99897
179,1646805210,47.74301,8.99897
180,1646805211,47.74301,8.99897
181,1646805212,47.74301,8.99897
182,1646805213,47.74301,8.99897
183,1646805214,47.74301,8.99897
184,1646805215,47.74301,8.99897
185,1646805216,47.74301,8.99897
186,1646805217,47.74301,8.99897
187,1646805218,47.74301,8.99897
188,1646805219,47.74301,8.99897
189,1646805220,47.74301,8.99897
190,1646805221,47.74301,8.99897
191,1646805222,47.74301,8.99897
192,1646805223,47.74301,8.99897
193,1646805224,47.74301,8.99897
194,1646805225,47.74301,8.99897
195,1646805226,47.74301,8.99897
196,1646805227,47.74301,8.99897
197,1646805228,47.74301,8.99897
198,1646805229,47.74301,8.99896
199,1646805230,47.74301,8.99896
200,1646805231,47.74301,8.99896
201,1646805232,47.74301,8.99896
202,1646805233,47.74301,8.99896
203,1646805234,47.74301,8.99896
204,1646805235,47.74301,8.99896
205,1646805236,47.74301,8.99896
206,1646805237,47.74301,8.99895
207,1646805238,47.74301,8.99895
208,1646805239,47.74301,8.99895
209,1646805240,47.74302,8.99895
210,1646805241,47.74302,8.99895
211,1646805242,47.74302,8.99895
212,1646805243,47.74302,8.99894
213,1646805244,47.74302,8.99894
214,1646805245,47.74302,8.99894
215,1646805246,47.74302,8.99894
216,1646805247,47.74302,8.99894
217,1646805248,47.74302,8.99894
218,1646805249,47.74302,8.99894
219,1646805250,47.74302,8.99893
220,1646805251,47.74302,8.99893
221,1646805252,47.74303,8.99893
222,1646805253,47.74303,8.99893
223,1646805254,47.74303,8.99893
224,1646805255,47.74303,8.99893
225,1646805256,47.74303,8.99893
226,1646805257,47.74304,8.99892
227,1646805258,47.74304,8.99892
228,1646805259,47.74304,8.99892
229,1646805260,47.74303,8.99892
230,1646805261,47.74303,8.99892
231,1646805262,47.74303,8.99892
232,1646805263,47.74303,8.99892
233,1646805264,47.74303,8.99892
234,1646805265,47.74303,8.99892
235,1646805266,47.74304,8.99892
236,1646805267,47.74304,8.99891
237,1646805268,47.74304,8.99891
238,1646805269,47.74304,8.99891
239,1646805270,47.74304,8.99891
240,1646805271,47.74304,8.99891
241,1646805272,47.74304,8.99891
242,1646805273,47.74304,8.99891
243,1646805274,47.74304,8.99891
244,1646805275,47.74304,8.99891
245,1646805276,47.74304,8.99891
246,1646805277,47.74304,8.99891
247,1646805278,47.74304,8.99891
248,1646805279,47.74304,8.99891
249,1646805280,47.74305,8.99890
250,1646805281,47.74305,8.99890
251,1646805282,47.74305,8.99890
252,1646805283,47.74305,8.99890
253,1646805284,47.74305,8.99890
254,1646805285,47.74305,8.99890
255,1646805286,47.74305,8.99890
256,1646805287,47.74305,8.99890
257,1646805288,47.74305,8.99889
258,1646805289,47.74305,8.99889
259,1646805290,47.74306,8.99889
260,1646805291,47.74306,8.99889
261,1646805292,47.74306,8.99890
262,1646805293,47.74306,8.99890
263,1646805294,47.74306,8.99890
264,1646805295,47.74307,8.99890
265,1646805296,47.74307,8.99890
266,1646805297,47.74307,8.99889
267,1646805298,47.74307,8.99889
268,1646805299,47.74307,8.99889
269,1646805300,47.74307,8.99889
270,1646805301,47.74307,8.99889
271,1646805302,47.74307,8.99889
272,1646805303,47.74307,8.99889
273,1646805304,47.74307,8.99889
274,1646805305,47.74307,8.99889
275,1646805306,47.74308,8.99889
276,1646805307,47.74308,8.99889
277,1646805308,47.74308,8.99889
278,1646805309,47.74308,8.99889
279,1646805310,47.74308,8.99888
280,1646805311,47.74308,8.99888
281,1646805312,47.74308,8.99888
282,1646805313,47.74308,8.99888
283,1646805314,47.74308,8.99888
284,1646805315,47.74308,8.99888
285,1646805316,47.74308,8.99888
286,1646805317,47.74307,8.99888
287,1646805318,47.74307,8.99888
288,1646805319,47.74307,8.99888
289,1646805320,47.74307,8.99888
290,1646805321,47.74307,8.99888
291,1646805322,47.74307,8.99888
292,1646805323,47.74307,8.99888
293,1646805324,47.74307,8.99888
294,1646805325,47.74307,8.99888
295,1646805326,47.74307,8.99888
296,1646805327,47.74307,8.99888
297,1646805328,47.74307,8.99888
298,1646805329,47.74307,8.99888
299,1646805330,47.74307,8.99888
300,1646805331,47.74307,8.99888
301,1646805332,47.74307,8.99888
302,1646805333,47.74307,8.99888
303,1646805334,47.74307,8.99888
304,1646805335,47.74307,8.99888
305,1646805336,47.74307,8.99888
306,1646805337,47.74307,8.99888
307,1646805338,47.74307,8.99888
308,1646805339,47.74307,8.99888
309,1646805340,47.74307,8.99888
310,1646805341,47.74307,8.99888
311,1646805342,47.74306,8.99888
312,1646805343,47.74306,8.99888
313,1646805344,47.74306,8.99888
314,1646805345,47.74306,8.99888
315,1646805346,47.74306,8.99888
316,1646805347,47.74306,8.99888
317,1646805348,47.74306,8.99888
318,1646805349,47.74306,8.99888
319,1646805350,47.74306,8.99888
320,1646805351,47.74306,8.99888
321,1646805352,47.74306,8.99888
322,1646805353,47.74306,8.99888
323,1646805354,47.74306,8.99888
324,1646805355,47.74306,8.99888
325,1646805356,47.74306,8.99888
326,1646805357,47.74306,8.99888
327,1646805358,47.74306,8.99888
328,1646805359,47.74306,8.99888
329,1646805360,47.74306,8.99888
330,1646805361,47.74306,8.99888
331,1646805362,47.74306,8.99887
332,1646805363,47.74306,8.99887
333,1646805364,47.74306,8.99887
334,1646805365,47.74306,8.99887
335,1646805366,47.74306,8.99887
336,1646805367,47.74306,8.99887
337,1646805368,47.74306,8.99887
338,1646805369,47.74306,8.99887
339,1646805370,47.74306,8.99887
340,1646805371,47.74306,8.99886
341,1646805372,47.74306,8.99886
342,1646805373,47.74306,8.99886
343,1646805374,47.74306,8.99886
344,1646805375,47.74306,8.99886
345,1646805376,47.74306,8.99886
346,1646805377,47.74306,8.99885
347,1646805378,47.74306,8.99885
348,1646805379,47.74307,8.99885
349,1646805380,47.74307,8.99885
350,1646805381,47.74307,8.99885
351,1646805382,47.74307,8.99885
352,1646805383,47.74307,8.99885
353,1646805384,47.74307,8.99885
354,1646805385,47.74307,8.99885
355,1646805386,47.74307,8.99885
356,1646805387,47.74307,8.99885
357,1646805388,47.74307,8.99885
358,1646805389,47.74307,8.99885
359,1646805390,47.74307,8.99885
360,1646805391,47.74307,8.99885
361,1646805392,47.74307,8.99885
362,1646805393,47.74307,8.99885
363,1646805394,47.74307,8.99885
364,1646805395,47.74307,8.99885
365,1646805396,47.74307,8.99885
366,1646805397,47.74307,8.99885
367,1646805398,47.74307,8.99885
368,1646805399,47.74307,8.99885
369,1646805400,47.74307,8.99885
370,1646805401,47.74307,8.99885
371,1646805402,47.74307,8.99885
372,1646805403,47.74307,8.99885
373,1646805404,47.74307,8.99885
374,1646805405,47.74307,8.99885
375,1646805406,47.74307,8.99885
376,1646805407,47.74307,8.99885
377,1646805408,47.74307,8.99885
378,1646805409,47.74307,8.99885
379,1646805410,47.74307,8.99885
380,1646805411,47.74307,8.99885
381,1646805412,47.74307,8.99885
382,1646805413,47.74307,8.99885
383,1646805414,47.74307,8.99885
384,1646805415,47.74307,8.99885
385,1646805416,47.74307,8.99885
386,1646805417,47.74307,8.99885
387,1646805418,47.74307,8.99885
388,1646805419,47.74307,8.99885
389,1646805420,47.74307,8.99885
390,1646805421,47.74307,8.99885
391,1646805422,47.74307,8.99884
392,1646805423,47.74307,8.99884
393,1646805424,47.74307,8.99884
394,1646805425,47.74307,8.99884
395,1646805426,47.74307,8.99884
396,1646805427,47.74307,8.99884
397,1646805428,47.74307,8.99884
398,1646805429,47.74307,8.99884
399,1646805430,47.74307,8.99884
400,1646805431,47.74307,8.99884
401,1646805432,47.74307,8.99884
402,1646805433,47.74307,8.99884
403,1646805434,47.74307,8.99884
404,1646805435,47.74307,8.99884
405,1646805436,47.74308,8.99884
406,1646805437,47.74308,8.99883
407,1646805438,47.74308,8.99883
408,1646805439,47.74308,8.99884
409,1646805440,47.74308,8.99884
410,1646805441,47.74308,8.99885
411,1646805442,47.74308,8.99885
412,1646805443,47.74308,8.99885
413,1646805444,47.74308,8.99885
414,1646805445,47.74308,8.99885
415,1646805446,47.74308,8.99884
416,1646805447,47.74309,8.99884
417,1646805448,47.74309,8.99884
418,1646805449,47.74309,8.99884
419,1646805450,47.74309,8.99885
420,1646805451,47.74309,8.99886
421,1646805452,47.74309,8.99887
422,1646805453,47.74309,8.99887
423,1646805454,47.74309,8.99887
424,1646805455,47.74309,8.99887
425,1646805456,47.74309,8.99887
426,1646805457,47.74309,8.99887
427,1646805458,47.74309,8.99887
428,1646805459,47.74309,8.99887
429,1646805460,47.74310,8.99887
430,1646805461,47.74310,8.99887
431,1646805462,47.74310,8.99887
432,1646805463,47.74310,8.99887
433,1646805464,47.74310,8.99887
434,1646805465,47.74310,8.99887
435,1646805466,47.74310,8.99887
436,1646805467,47.74310,8.99887
437,1646805468,47.74310,8.99887
438,1646805469,47.74310,8.99887
439,1646805470,47.74310,8.99887
440,1646805471,47.74310,8.99887
441,1646805472,47.74311,8.99887
442,1646805473,47.74311,8.99887
443,1646805474,47.74311,8.99887
444,1646805475,47.74311,8.99887
445,1646805476,47.74311,8.99887
446,1646805477,47.74311,8.99887
447,1646805478,47.74311,8.99887
448,1646805479,47.74311,8.99887
449,1646805480,47.74311,8.99887
450,1646805481,47.74311,8.99887
451,1646805482,47.74311,8.99887
452,1646805483,47.74311,8.99887
453,1646805484,47.74312,8.99887
454,1646805485,47.74312,8.99887
455,1646805486,47.74312,8.99887
456,1646805487,47.74312,8.99887
457,1646805488,47.74312,8.99887
458,1646805489,47.74312,8.99887
459,1646805490,47.74312,8.99888
460,1646805491,47.74312,8.99888
461,1646805492,47.74312,8.99888
462,1646805493,47.74312,8.99888
463,1646805494,47.74312,8.99888
464,1646805495,47.74312,8.99888
465,1646805496,47.74312,8.99888
466,1646805497,47.74312,8.99888
467,1646805498,47.74312,8.99888
468,1646805499,47.74312,8.99888
469,1646805500,47.74312,8.99888
470,1646805501,47.74312,8.99888
471,1646805502,47.74312,8.99888
472,1646805503,47.74312,8.99888
473,1646805504,47.74312,8.99888
474,1646805505,47.74312,8.99888
475,1646805506,47.74312,8.99888
476,1646805507,47.74312,8.99888
477,1646805508,47.74312,8.99888
478,1646805509,47.74312,8.99888
479,1646805510,47.74312,8.99888
480,1646805511,47.74312,8.99888
481,1646805512,47.74312,8.99888
482,1646805513,47.74312,8.99889
483,1646805514,47.74312,8.99889
484,1646805515,47.74312,8.99889
485,1646805516,47.74312,8.99889
486,1646805517,47.74312,8.99889
487,1646805518,47.74312,8.99889
488,1646805519,47.74312,8.99889
489,1646805520,47.74312,8.99889
490,1646805521,47.74312,8.99889
491,1646805522,47.74312,8.99889
492,1646805523,47.74312,8.99889
493,1646805524,47.74312,8.99889
494,1646805525,47.74312,8.99890
495,1646805526,47.74312,8.99890
496,1646805527,47.74312,8.99890
497,1646805528,47.74312,8.99890
498,1646805529,47.74312,8.99890
499,1646805530,47.74312,8.99890
500,1646805531,47.74312,8.99890
501,1646805532,47.74312,8.99890
502,1646805533,47.74312,8.99890
503,1646805534,47.74312,8.99890
504,1646805535,47.74312,8.99890
505,1646805536,47.74312,8.99890
506,1646805537,47.74312,8.99891
507,1646805538,47.74312,8.99891
508,1646805539,47.74312,8.99891
509,1646805540,47.74312,8.99891
510,1646805541,47.74312,8.99891
511,1646805542,47.74312,8.99891
512,1646805543,47.74312,8.99891
513,1646805544,47.74312,8.99891
514,1646805545,47.74312,8.99891
515,1646805546,47.74312,8.99891
516,1646805547,47.74312,8.99891
517,1646805548,47.74312,8.99891
518,1646805549,47.74312,8.99891
519,1646805550,47.74312,8.99891
520,1646805551,47.74312,8.99892
521,1646805552,47.74312,8.99892
522,1646805553,47.74312,8.99892
523,1646805554,47.74312,8.99892
524,1646805555,47.74312,8.99892
525,1646805556,47.74312,8.99892
526,1646805557,47.74312,8.99892
527,1646805558,47.74312,8.99892
528,1646805559,47.74312,8.99892
529,1646805560,47.74312,8.99892
530,1646805561,47.74312,8.99892
531,1646805562,47.74312,8.99892
532,1646805563,47.74312,8.99892
533,1646805564,47.74312,8.99892
534,1646805565,47.74312,8.99892
535,1646805566,47.74312,8.99892
536,1646805567,47.74311,8.99891
537,1646805568,47.74311,8.99891
538,1646805569,47.74311,8.99891
539,1646805570,47.74311,8.99891
540,1646805571,47.74311,8.99891
541,1646805572,47.74311,8.99891
542,1646805573,47.74311,8.99891
543,1646805574,47.74311,8.99891
544,1646805575,47.74311,8.99891
545,1646805576,47.74311,8.99891
546,1646805577,47.74311,8.99891
547,1646805578,47.74311,8.99891
548,1646805579,47.74311,8.99891
549,1646805580,47.74311,8.99891
550,1646805581,47.74311,8.99891
551,1646805582,47.74311,8.99891
552,1646805583,47.74311,8.99891
553,1646805584,47.74311,8.99891
554,1646805585,47.74311,8.99891
555,1646805586,47.74311,8.99891
556,1646805587,47.74310,8.99890
557,1646805588,47.74310,8.99890
558,1646805589,47.74310,8.99890
559,1646805590,47.74310,8.99890
560,1646805591,47.74310,8.99890
561,1646805592,47.74310,8.99890
562,1646805593,47.74310,8.99890
563,1646805594,47.74310,8.99890
564,1646805595,47.74310,8.99890
565,1646805596,47.74310,8.99890
566,1646805597,47.74310,8.99890
567,1646805598,47.74310,8.99890
568,1646805599,47.74310,8.99890
569,1646805600,47.74310,8.99890
570,1646805601,47.74310,8.99890
571,1646805602,47.74310,8.99890
572,1646805603,47.74310,8.99890
573,1646805604,47.74310,8.99890
574,1646805605,47.74310,8.99890
575,1646805606,47.74310,8.99890
576,1646805607,47.74310,8.99890
577,1646805608,47.74309,8.99890
578,1646805609,47.74309,8.99890
579,1646805610,47.74309,8.99890
580,1646805611,47.74309,8.99890
581,1646805612,47.74309,8.99890
582,1646805613,47.74309,8.99890
583,1646805614,47.74309,8.99890
584,1646805615,47.74309,8.99890
585,1646805616,47.74309,8.99890
586,1646805617,47.74309,8.99890
587,1646805618,47.74309,8.99890
588,1646805619,47.74309,8.99890
589,1646805620,47.74309,8.99890
590,1646805621,47.74309,8.99890
591,1646805622,47.74309,8.99890
592,1646805623,47.74309,8.99890
593,1646805624,47.74309,8.99890
594,1646805625,47.74309,8.99890
595,1646805626,47.74309,8.99890
596,1646805627,47.74309,8.99890
597,1646805628,47.74309,8.99890
598,1646805629,47.74309,8.99890
599,1646805630,47.74309,8.99889
600,1646805631,47.74309,8.99889
601,1646805632,47.74309,8.99889
602,1646805633,47.74309,8.99889
603,1646805634,47.74308,8.99889
604,1646805635,47.74308,8.99889
605,1646805636,47.74308,8.99889
606,1646805637,47.74308,8.99889
607,1646805638,47.74308,8.99889
608,1646805639,47.74308,8.99889
609,1646805640,47.74308,8.99889
610,1646805641,47.74308,8.99889
611,1646805642,47.74308,8.99889
612,1646805643,47.74308,8.99889
613,1646805644,47.74308,8.99889
614,1646805645,47.74308,8.99889
615,1646805646,47.74308,8.99889
616,1646805647,47.74308,8.99889
617,1646805648,47.74308,8.99889
618,1646805649,47.74308,8.99889
619,1646805650,47.74308,8.99889
620,1646805651,47.74308,8.99889
621,1646805652,47.74308,8.99889
622,1646805653,47.74308,8.99889
623,1646805654,47.74308,8.99889
624,1646805655,47.74308,8.99889
625,1646805656,47.74307,8.99889
626,1646805657,47.74307,8.99889
627,1646805658,47.74307,8.99889
628,1646805659,47.74307,8.99889
629,1646805660,47.74307,8.99889
630,1646805661,47.74306,8.99890
631,1646805662,47.74306,8.99890
632,1646805663,47.74306,8.99890
633,1646805664,47.74306,8.99890
634,1646805665,47.74306,8.99890
635,1646805666,47.74306,8.99890
636,1646805667,47.74306,8.99890
637,1646805668,47.74306,8.99890
638,1646805669,47.74306,8.99890
639,1646805670,47.74306,8.99890
640,1646805671,47.74306,8.99890
641,1646805672,47.74306,8.99890
642,1646805673,47.74306,8.99890
643,1646805674,47.74306,8.99890
644,1646805675,47.74306,8.99890
645,1646805676,47.74306,8.99890
646,1646805677,47.74306,8.99890
647,1646805678,47.74306,8.99890
648,1646805679,47.74306,8.99890
649,1646805680,47.74306,8.99890
650,1646805681,47.74306,8.99890
651,1646805682,47.74306,8.99890
652,1646805683,47.74306,8.99890
653,1646805684,47.74306,8.99890
654,1646805685,47.74306,8.99890
655,1646805686,47.74306,8.99890
656,1646805687,47.74306,8.99890
657,1646805688,47.74306,8.99890
658,1646805689,47.74306,8.99890
659,1646805690,47.74306,8.99890
660,1646805691,47.74306,8.99890
661,1646805692,47.74306,8.99890
662,1646805693,47.74306,8.99890
663,1646805694,47.74306,8.99890
664,1646805695,47.74306,8.99890
665,1646805696,47.74306,8.99890
666,1646805697,47.74306,8.99890
667,1646805698,47.74306,8.99890
668,1646805699,47.74306,8.99890
669,1646805700,47.74306,8.99890
670,1646805701,47.74306,8.99890
671,1646805702,47.74306,8.99890
672,1646805703,47.74306,8.99890
673,1646805704,47.74306,8.99890
674,1646805705,47.74306,8.99890
675,1646805706,47.74306,8.99890
676,1646805707,47.74306,8.99890
677,1646805708,47.74306,8.99890
678,1646805709,47.74306,8.99890
679,1646805710,47.74306,8.99890
680,1646805711,47.74306,8.99890
681,1646805712,47.74306,8.99890
682,1646805713,47.74306,8.99890
683,1646805714,47.74306,8.99890
684,1646805715,47.74306,8.99890
685,1646805716,47.74306,8.99890
686,1646805717,47.74306,8.99890
687,1646805718,47.74306,8.99890
688,1646805719,47.74306,8.99890
689,1646805720,47.74306,8.99890
690,1646805721,47.74306,8.99890
691,1646805722,47.74306,8.99890
692,1646805723,47.74306,8.99890
693,1646805724,47.74306,8.99890
694,1646805725,47.74306,8.99890
695,1646805726,47.74306,8.99890
696,1646805727,47.74306,8.99890
697,1646805728,47.74306,8.99890
698,1646805729,47.74306,8.99890
699,1646805730,47.74306,8.99890
700,1646805731,47.74306,8.99890
701,1646805732,47.74306,8.99890
702,1646805733,47.74306,8.99890
703,1646805734,47.74306,8.99890
704,1646805735,47.74306,8.99890
705,1646805736,47.74306,8.99890
706,1646805737,47.74306,8.99890
707,1646805738,47.74306,8.99890
708,1646805739,47.74306,8.99890
709,1646805740,47.74306,8.99890
710,1646805741,47.74306,8.99890
711,1646805742,47.74306,8.99890
712,1646805743,47.74306,8.99890
713,1646805744,47.74306,8.99890
714,1646805745,47.74306,8.99890
715,1646805746,47.74306,8.99890
716,1646805747,47.74306,8.99890
717,1646805748,47.74306,8.99890
718,1646805749,47.74306,8.99890
719,1646805750,47.74306,8.99890
720,1646805751,47.74306,8.99890
721,1646805752,47.74306,8.99890
722,1646805753,47.74306,8.99890
723,1646805754,47.74306,8.99890
724,1646805755,47.74306,8.99890
725,1646805756,47.74306,8.99890
726,1646805757,47.74306,8.99890
727,1646805758,47.74306,8.99890
728,1646805759,47.74306,8.99890
729,1646805760,47.74306,8.99890
730,1646805761,47.74306,8.99890
731,1646805762,47.74306,8.99890
732,1646805763,47.74306,8.99890
733,1646805764,47.74306,8.99890
734,1646805765,47.74306,8.99890
735,1646805766,47.74306,8.99890
736,1646805767,47.74306,8.99890
737,1646805768,47.74306,8.99890
738,1646805769,47.74306,8.99890
739,1646805770,47.74306,8.99890
740,1646805771,47.74306,8.99890
741,1646805772,47.74305,8.99890
742,1646805773,47.74305,8.99890
743,1646805774,47.74305,8.99890
744,1646805775,47.74305,8.99890
745,1646805776,47.74305,8.99890
746,1646805777,47.74305,8.99890
747,1646805778,47.74305,8.99890
748,1646805779,47.74305,8.99890
749,1646805780,47.74305,8.99890
750,1646805781,47.74305,8.99890
751,1646805782,47.74305,8.99890
752,1646805783,47.74305,8.99890
753,1646805784,47.74305,8.99890
754,1646805785,47.74305,8.99890
755,1646805786,47.74305,8.99891
756,1646805787,47.74304,8.99891
757,1646805788,47.74304,8.99891
758,1646805789,47.74304,8.99891
759,1646805790,47.74304,8.99891
760,1646805791,47.74304,8.99891
761,1646805792,47.74304,8.99891
762,1646805793,47.74304,8.99891
763,1646805794,47.74304,8.99891
764,1646805795,47.74304,8.99891
765,1646805796,47.74304,8.99891
766,1646805797,47.74304,8.99891
767,1646805798,47.74304,8.99891
768,1646805799,47.74304,8.99891
769,1646805800,47.74304,8.99891
770,1646805801,47.74304,8.99891
771,1646805802,47.74304,8.99891
772,1646805803,47.74304,8.99891
773,1646805804,47.74304,8.99891
774,1646805805,47.74304,8.99891
775,1646805806,47.74304,8.99891
776,1646805807,47.74304,8.99891
777,1646805808,47.74304,8.99891
778,1646805809,47.74304,8.99891
779,1646805810,47.74304,8.99891
780,1646805811,47.74304,8.99891
781,1646805812,47.74304,8.99891
782,1646805813,47.74304,8.99891
783,1646805814,47.74304,8.99891
784,1646805815,47.74304,8.99891
785,1646805816,47.74304,8.99891
786,1646805817,47.74304,8.99891
787,1646805818,47.74304,8.99891
788,1646805819,47.74304,8.99891
789,1646805820,47.74304,8.99891
790,1646805821,47.74304,8.99891
791,1646805822,47.74304,8.99891
792,1646805823,47.74304,8.99891
793,1646805824,47.74304,8.99891
794,1646805825,47.74304,8.99891
795,1646805826,47.74304,8.99891
796,1646805827,47.74304,8.99891
797,1646805828,47.74304,8.99891
798,1646805829,47.74304,8.99891
799,1646805830,47.74304,8.99891
800,1646805831,47.74304,8.99891
801,1646805832,47.74304,8.99891
802,1646805833,47.74304,8.99891
803,1646805834,47.74304,8.99891
804,1646805835,47.74304,8.99891
805,1646805836,47.74304,8.99891
806,1646805837,47.74304,8.99891
807,1646805838,47.74304,8.99891
808,1646805839,47.74304,8.99891
809,1646805840,47.74304,8.99891
810,1646805841,47.74304,8.99891
811,1646805842,47.74304,8.99891
812,1646805843,47.74304,8.99891
813,1646805844,47.74304,8.99891
