---TICK-TAG---
***START MEMORY***
UVs: 46, TOs: 0/0, ErrorsOrGF: 1, TTFF: 65
Fixes: 9323, Avg. time to fix: 0 s, Avg. HDOP (x10): 9

count,timestamp,lat,lon
182,1646224073,47.74306,8.99900
183,1646224074,47.74306,8.99900
184,1646224075,47.74306,8.99900
185,1646224076,47.74306,8.99900
186,1646224077,47.74306,8.99900
187,1646224078,47.74306,8.99899
188,1646224079,47.74306,8.99899
189,1646224080,47.74306,8.99899
190,1646224081,47.74306,8.99899
191,1646224082,47.74306,8.99899
192,1646224083,47.74306,8.99899
193,1646224084,47.74306,8.99899
194,1646224085,47.74306,8.99898
195,1646224086,47.74306,8.99898
196,1646224087,47.74306,8.99898
197,1646224088,47.74306,8.99898
198,1646224089,47.74306,8.99898
199,1646224090,47.74306,8.99898
200,1646224091,47.74306,8.99898
201,1646224092,47.74306,8.99898
202,1646224093,47.74306,8.99898
203,1646224094,47.74306,8.99898
204,1646224095,47.74306,8.99898
205,1646224096,47.74306,8.99898
206,1646224097,47.74306,8.99898
207,1646224098,47.74306,8.99898
208,1646224099,47.74306,8.99898
209,1646224100,47.74306,8.99898
210,1646224101,47.74306,8.99898
211,1646224102,47.74306,8.99898
212,1646224103,47.74306,8.99898
213,1646224104,47.74306,8.99898
214,1646224105,47.74306,8.99898
215,1646224106,47.74306,8.99898
216,1646224107,47.74306,8.99898
217,1646224108,47.74306,8.99898
218,1646224109,47.74306,8.99898
219,1646224110,47.74306,8.99898
220,1646224111,47.74306,8.99898
221,1646224112,47.74306,8.99898
222,1646224113,47.74306,8.99898
223,1646224114,47.74306,8.99898
224,1646224115,47.74306,8.99898
225,1646224116,47.74306,8.99898
226,1646224117,47.74306,8.99898
227,1646224118,47.74306,8.99898
228,1646224119,47.74306,8.99898
229,1646224120,47.74306,8.99898
230,1646224121,47.74306,8.99898
231,1646224122,47.74306,8.99898
232,1646224123,47.74306,8.99898
233,1646224124,47.74306,8.99898
234,1646224125,47.74306,8.99898
235,1646224126,47.74306,8.99898
236,1646224127,47.74306,8.99898
237,1646224128,47.74306,8.99898
238,1646224129,47.74306,8.99898
239,1646224130,47.74306,8.99898
240,1646224131,47.74306,8.99898
241,1646224132,47.74306,8.99898
242,1646224133,47.74306,8.99898
243,1646224134,47.74306,8.99898
244,1646224135,47.74306,8.99898
245,1646224136,47.74306,8.99898
246,1646224137,47.74306,8.99898
247,1646224138,47.74306,8.99898
248,1646224139,47.74306,8.99898
249,1646224140,47.74306,8.99898
250,1646224141,47.74306,8.99898
251,1646224142,47.74306,8.99898
252,1646224143,47.74306,8.99898
253,1646224144,47.74306,8.99898
254,1646224145,47.74306,8.99898
255,1646224146,47.74306,8.99898
256,1646224147,47.74306,8.99898
257,1646224148,47.74306,8.99898
258,1646224149,47.74306,8.99898
259,1646224150,47.74306,8.99898
260,1646224151,47.74306,8.99898
261,1646224152,47.74306,8.99898
262,1646224153,47.74306,8.99898
263,1646224154,47.74306,8.99898
264,1646224155,47.74306,8.99898
265,1646224156,47.74306,8.99898
266,1646224157,47.74306,8.99898
267,1646224158,47.74306,8.99898
268,1646224159,47.74306,8.99898
269,1646224160,47.74306,8.99898
270,1646224161,47.74306,8.99898
271,1646224162,47.74306,8.99898
272,1646224163,47.74306,8.99898
273,1646224164,47.74306,8.99898
274,1646224165,47.74306,8.99898
275,1646224166,47.74306,8.99898
276,1646224167,47.74306,8.99898
277,1646224168,47.74306,8.99898
278,1646224169,47.74306,8.99898
279,1646224170,47.74306,8.99898
280,1646224171,47.74306,8.99898
281,1646224172,47.74306,8.99898
282,1646224173,47.74306,8.99898
283,1646224174,47.74306,8.99898
284,1646224175,47.74306,8.99898
285,1646224176,47.74306,8.99898
286,1646224177,47.74306,8.99898
287,1646224178,47.74306,8.99898
288,1646224179,47.74306,8.99898
289,1646224180,47.74306,8.99898
290,1646224181,47.74306,8.99898
291,1646224182,47.74306,8.99898
292,1646224183,47.74306,8.99898
293,1646224184,47.74306,8.99898
294,1646224185,47.74306,8.99898
295,1646224186,47.74306,8.99898
296,1646224187,47.74306,8.99898
297,1646224188,47.74306,8.99898
298,1646224189,47.74306,8.99898
299,1646224190,47.74306,8.99898
300,1646224191,47.74306,8.99898
301,1646224192,47.74306,8.99898
302,1646224193,47.74306,8.99898
303,1646224194,47.74306,8.99898
304,1646224195,47.74306,8.99898
305,1646224196,47.74306,8.99898
306,1646224197,47.74306,8.99898
307,1646224198,47.74306,8.99898
308,1646224199,47.74306,8.99898
309,1646224200,47.74306,8.99898
310,1646224201,47.74306,8.99898
311,1646224202,47.74306,8.99898
312,1646224203,47.74306,8.99898
313,1646224204,47.74306,8.99898
314,1646224205,47.74306,8.99898
315,1646224206,47.74306,8.99898
316,1646224207,47.74306,8.99898
317,1646224208,47.74306,8.99898
