count,timestamp,lat,lon
1,1647001231,47.74404,8.99870
2,1647001232,47.74405,8.99869
3,1647001233,47.74406,8.99869
4,1647001234,47.74406,8.99868
5,1647001235,47.74407,8.99867
6,1647001236,47.74408,8.99866
7,1647001237,47.74409,8.99865
8,1647001238,47.74410,8.99865
9,1647001239,47.74411,8.99865
10,1647001240,47.74413,8.99864
11,1647001259,47.74438,8.99851
12,1647001261,47.74441,8.99848
13,1647001262,47.74442,8.99847
14,1647001263,47.74443,8.99847
15,1647001264,47.74444,8.99847
16,1647001265,47.74445,8.99848
17,1647001266,47.74446,8.99850
18,1647001267,47.74447,8.99851
19,1647001268,47.74447,8.99852
20,1647001269,47.74448,8.99854
21,1647001290,47.74462,8.99899
22,1647001291,47.74456,8.99902
23,1647001292,47.74455,8.99903
24,1647001293,47.74455,8.99905
25,1647001294,47.74456,8.99907
26,1647001295,47.74457,8.99909
27,1647001296,47.74458,8.99912
28,1647001297,47.74458,8.99914
29,1647001299,47.74458,8.99917
30,1647001300,47.74459,8.99919
31,1647001318,47.74476,8.99947
32,1647001319,47.74477,8.99950
33,1647001321,47.74479,8.99953
34,1647001322,47.74480,8.99955
35,1647001323,47.74480,8.99956
36,1647001324,47.74481,8.99957
37,1647001325,47.74482,8.99958
38,1647001326,47.74482,8.99959
39,1647001327,47.74483,8.99961
40,1647001328,47.74484,8.99962
41,1647001348,47.74502,8.99988
42,1647001349,47.74503,8.99990
43,1647001350,47.74505,8.99993
44,1647001351,47.74506,8.99995
45,1647001352,47.74508,8.99997
46,1647001353,47.74510,8.99999
47,1647001354,47.74511,9.00000
48,1647001355,47.74512,9.00002
49,1647001356,47.74513,9.00003
50,1647001357,47.74516,9.00007
51,1647001375,47.74535,9.00015
52,1647001376,47.74537,9.00018
53,1647001377,47.74538,9.00018
54,1647001378,47.74539,9.00017
55,1647001379,47.74541,9.00017
56,1647001380,47.74542,9.00017
57,1647001381,47.74544,9.00016
58,1647001382,47.74545,9.00014
59,1647001383,47.74546,9.00013
60,1647001384,47.74547,9.00011
61,1647001404,47.74562,8.99978
62,1647001405,47.74562,8.99976
63,1647001406,47.74563,8.99974
64,1647001407,47.74564,8.99972
65,1647001408,47.74565,8.99971
66,1647001409,47.74566,8.99970
67,1647001410,47.74568,8.99968
68,1647001411,47.74569,8.99967
69,1647001412,47.74571,8.99967
70,1647001414,47.74572,8.99964
71,1647001433,47.74583,8.99920
72,1647001434,47.74585,8.99922
73,1647001435,47.74586,8.99922
74,1647001436,47.74587,8.99924
75,1647001437,47.74587,8.99924
76,1647001438,47.74588,8.99923
77,1647001439,47.74589,8.99920
78,1647001440,47.74590,8.99917
79,1647001441,47.74592,8.99915
80,1647001443,47.74593,8.99912
81,1647001462,47.74601,8.99877
82,1647001463,47.74603,8.99880
83,1647001464,47.74602,8.99879
84,1647001465,47.74602,8.99879
85,1647001466,47.74602,8.99879
86,1647001467,47.74603,8.99879
87,1647001468,47.74604,8.99877
88,1647001469,47.74605,8.99875
89,1647001470,47.74607,8.99872
90,1647001471,47.74611,8.99873
91,1647001490,47.74631,8.99826
92,1647001491,47.74631,8.99825
93,1647001492,47.74631,8.99823
94,1647001493,47.74631,8.99822
95,1647001494,47.74631,8.99821
96,1647001495,47.74632,8.99822
97,1647001496,47.74632,8.99822
98,1647001497,47.74632,8.99822
99,1647001498,47.74632,8.99822
100,1647001499,47.74632,8.99822
101,1647001518,47.74627,8.99824
102,1647001519,47.74627,8.99825
103,1647001520,47.74626,8.99827
104,1647001521,47.74627,8.99827
105,1647001522,47.74627,8.99826
106,1647001523,47.74628,8.99826
107,1647001524,47.74629,8.99827
108,1647001525,47.74631,8.99830
109,1647001527,47.74630,8.99832
110,1647001528,47.74629,8.99835
111,1647001547,47.74622,8.99858
112,1647001549,47.74621,8.99858
113,1647001550,47.74623,8.99856
114,1647001551,47.74624,8.99854
115,1647001552,47.74625,8.99852
116,1647001553,47.74626,8.99850
117,1647001554,47.74626,8.99848
118,1647001555,47.74626,8.99848
119,1647001556,47.74627,8.99846
120,1647001557,47.74627,8.99844
121,1647001576,47.74642,8.99804
122,1647001577,47.74642,8.99802
123,1647001578,47.74643,8.99800
124,1647001579,47.74644,8.99798
125,1647001580,47.74645,8.99797
126,1647001581,47.74646,8.99795
127,1647001582,47.74646,8.99793
128,1647001583,47.74647,8.99791
129,1647001584,47.74648,8.99788
130,1647001585,47.74649,8.99786
131,1647001604,47.74652,8.99777
132,1647001605,47.74653,8.99771
133,1647001606,47.74654,8.99767
134,1647001607,47.74655,8.99765
135,1647001608,47.74656,8.99763
136,1647001609,47.74657,8.99760
137,1647001610,47.74657,8.99758
138,1647001611,47.74657,8.99755
139,1647001612,47.74658,8.99753
140,1647001613,47.74658,8.99750
141,1647001633,47.74666,8.99727
142,1647001634,47.74666,8.99725
143,1647001635,47.74668,8.99723
144,1647001636,47.74669,8.99720
145,1647001637,47.74669,8.99717
146,1647001638,47.74670,8.99715
147,1647001639,47.74671,8.99712
148,1647001639,47.74672,8.99707
149,1647001641,47.74673,8.99704
150,1647001642,47.74673,8.99701
151,1647001659,47.74679,8.99676
152,1647001662,47.74679,8.99674
153,1647001663,47.74680,8.99674
154,1647001664,47.74681,8.99674
155,1647001665,47.74681,8.99674
156,1647001666,47.74681,8.99674
157,1647001667,47.74681,8.99674
158,1647001668,47.74681,8.99674
159,1647001669,47.74681,8.99674
160,1647001670,47.74681,8.99673
161,1647001689,47.74693,8.99642
162,1647001690,47.74689,8.99635
163,1647001691,47.74690,8.99632
164,1647001692,47.74691,8.99630
165,1647001693,47.74692,8.99627
166,1647001694,47.74693,8.99624
167,1647001695,47.74694,8.99621
168,1647001696,47.74694,8.99618
169,1647001697,47.74695,8.99616
170,1647001698,47.74695,8.99614
171,1647001717,47.74703,8.99557
172,1647001718,47.74707,8.99555
173,1647001719,47.74708,8.99553
174,1647001720,47.74710,8.99551
175,1647001721,47.74712,8.99550
176,1647001722,47.74714,8.99547
177,1647001723,47.74717,8.99546
178,1647001725,47.74717,8.99543
179,1647001726,47.74718,8.99541
180,1647001727,47.74719,8.99539
181,1647001744,47.74727,8.99509
182,1647001744,47.74728,8.99510
183,1647001746,47.74729,8.99507
184,1647001747,47.74729,8.99505
185,1647001748,47.74730,8.99504
186,1647001749,47.74730,8.99502
187,1647001750,47.74731,8.99500
188,1647001751,47.74731,8.99498
189,1647001752,47.74731,8.99496
190,1647001753,47.74731,8.99494
191,1647001772,47.74748,8.99471
192,1647001773,47.74749,8.99471
193,1647001774,47.74751,8.99470
194,1647001775,47.74753,8.99470
195,1647001776,47.74755,8.99470
196,1647001777,47.74757,8.99470
197,1647001778,47.74759,8.99471
198,1647001779,47.74760,8.99473
199,1647001780,47.74762,8.99474
200,1647001781,47.74763,8.99474
201,1647001800,47.74768,8.99481
202,1647001801,47.74770,8.99479
203,1647001802,47.74770,8.99478
204,1647001803,47.74771,8.99476
205,1647001804,47.74774,8.99475
206,1647001805,47.74776,8.99474
207,1647001806,47.74778,8.99473
208,1647001807,47.74780,8.99471
209,1647001809,47.74783,8.99471
210,1647001810,47.74785,8.99470
211,1647001827,47.74825,8.99471
212,1647001827,47.74825,8.99471
213,1647001829,47.74824,8.99468
214,1647001830,47.74824,8.99466
215,1647001831,47.74825,8.99465
216,1647001832,47.74827,8.99464
217,1647001833,47.74828,8.99463
218,1647001834,47.74829,8.99462
219,1647001835,47.74830,8.99462
220,1647001836,47.74832,8.99460
221,1647001857,47.74840,8.99448
222,1647001858,47.74843,8.99445
223,1647001859,47.74850,8.99445
224,1647001860,47.74852,8.99445
225,1647001861,47.74855,8.99444
226,1647001862,47.74857,8.99443
227,1647001863,47.74859,8.99443
228,1647001864,47.74860,8.99442
229,1647001865,47.74861,8.99442
230,1647001866,47.74862,8.99442
231,1647001886,47.74853,8.99439
232,1647001887,47.74853,8.99441
233,1647001888,47.74857,8.99440
234,1647001889,47.74859,8.99438
235,1647001890,47.74860,8.99437
236,1647001891,47.74862,8.99436
237,1647001892,47.74863,8.99436
238,1647001893,47.74864,8.99435
239,1647001894,47.74866,8.99433
240,1647001895,47.74867,8.99431
241,1647001915,47.74886,8.99415
242,1647001916,47.74889,8.99412
243,1647001917,47.74891,8.99410
244,1647001918,47.74893,8.99409
245,1647001919,47.74894,8.99408
246,1647001920,47.74895,8.99407
247,1647001921,47.74897,8.99405
248,1647001922,47.74898,8.99403
249,1647001923,47.74900,8.99402
250,1647001924,47.74901,8.99401
251,1647001944,47.74909,8.99373
252,1647001945,47.74908,8.99373
253,1647001946,47.74909,8.99372
254,1647001947,47.74911,8.99371
255,1647001948,47.74913,8.99370
256,1647001949,47.74914,8.99370
257,1647001950,47.74915,8.99370
258,1647001951,47.74924,8.99373
259,1647001953,47.74926,8.99372
260,1647001954,47.74927,8.99370
