---TICK-TAG---
***START MEMORY***
UVs: 181, TOs: 0/0, ErrorsOrGF: 2, TTFF: 88
55,1646319680,47.74308,8.99886
56,1646320015,47.74298,8.99895
57,1646320320,47.74311,8.99893
58,1646320628,47.74300,8.99898
59,1646320933,47.74302,8.99883
60,1646321237,47.74293,8.99889
61,1646321543,47.74316,8.99894
62,1646321856,47.74282,8.99910
63,1646322161,47.74305,8.99893
64,1646322470,47.74306,8.99901
65,1646322777,47.74305,8.99899
66,1646323082,47.74304,8.99898
67,1646323389,47.74306,8.99893
68,1646323729,47.74305,8.99896
69,1646324042,47.74298,8.99898
70,1646324348,47.74321,8.99868
71,1646324653,47.74304,8.99899
72,1646324958,47.74308,8.99903
73,1646325272,47.74309,8.99899
74,1646325588,47.74258,8.99944
75,1646325894,47.74335,8.99866
76,1646326207,47.74309,8.99912
77,1646326519,47.74310,8.99901
78,1646326831,47.74310,8.99896
79,1646327149,47.74310,8.99898
80,1646327462,47.74317,8.99878
81,1646327780,47.74310,8.99896
82,1646328097,47.74311,8.99898
83,1646328417,47.74291,8.99856
84,1646328733,47.74312,8.99897
85,1646329051,47.74305,8.99912
86,1646329372,47.74296,8.99930
87,1646329699,47.74285,8.99958
88,1646330040,47.74310,8.99899
89,1646339330,47.74306,8.99895
90,1646339639,47.74306,8.99904
91,1646339949,47.74306,8.99887
92,1646340256,47.74305,8.99886
93,1646340566,47.74308,8.99895
94,1646340873,47.74298,8.99903
95,1646341183,47.74319,8.99899
96,1646341491,47.74306,8.99902
97,1646341800,47.74313,8.99894
98,1646342109,47.74300,8.99895
99,1646342418,47.74316,8.99896
100,1646342728,47.74309,8.99906
101,1646343037,47.74306,8.99888
102,1646343349,47.74323,8.99905
103,1646343660,47.74304,8.99891
104,1646343971,47.74324,8.99893
105,1646344279,47.74321,8.99909
106,1646344589,47.74317,8.99894
107,1646344899,47.74322,8.99894
108,1646345210,47.74303,8.99883
109,1646345520,47.74320,8.99880
110,1646345830,47.74306,8.99887
111,1646346142,47.74313,8.99887
112,1646346455,47.74323,8.99872
113,1646346764,47.74293,8.99905
114,1646347079,47.74318,8.99878
115,1646347391,47.74308,8.99900
116,1646347706,47.74300,8.99892
117,1646348023,47.74295,8.99892
118,1646348340,47.74316,8.99893
119,1646348659,47.74304,8.99913
120,1646348978,47.74311,8.99912
121,1646349292,47.74329,8.99866
122,1646349609,47.74299,8.99885
123,1646349926,47.74292,8.99894
124,1646350261,47.74306,8.99902
125,1646351643,47.74314,8.99896
126,1646351952,47.74294,8.99883
127,1646352262,47.74294,8.99858
128,1646352571,47.74306,8.99898
129,1646352881,47.74286,8.99849
130,1646353190,47.74294,8.99884
131,1646353500,47.74313,8.99911
132,1646353809,47.74315,8.99902
133,1646354121,47.74308,8.99896
134,1646354431,47.74304,8.99897
135,1646354741,47.74301,8.99882
136,1646355050,47.74301,8.99899
137,1646355361,47.74300,8.99882
138,1646355671,47.74279,8.99910
139,1646355981,47.74272,8.99865
140,1646356291,47.74314,8.99903
141,1646356602,47.74306,8.99900
142,1646356914,47.74270,8.99900
143,1646357230,47.74322,8.99897
144,1646357543,47.74294,8.99896
145,1646357860,47.74342,8.99885
146,1646358176,47.74353,8.99883
147,1646358488,47.74303,8.99897
148,1646358805,47.74297,8.99911
149,1646359117,47.74328,8.99901
150,1646359433,47.74295,8.99894
151,1646359745,47.74300,8.99893
152,1646360056,47.74298,8.99884
153,1646360367,47.74385,8.99926
***END MEMORY***
V108, ID: 30-5526, 3401mV, 01b
SETTINGS:
- Shutdown voltage: 3300 mV
- GPS frequency: 300 sec
- Accuracy: 2 (min. HDOP*10: 30)
- Activation delay: 60 sec
- Geofencing: 0
- ON time: always
-------------------
(0) Read memory again
(1) Reset memory
(2) Set shutdown voltage
(3) Set GPS frequency
(4) Set accuracy
(5) Set delay after activation
(6) Set ON/OFF hour
(7) Toggle geofencing ON/OFF
(8) Exit
-------------------
