count,timestamp,lat,lon
1,1646119862,47.74306,8.99892
2,1646120169,47.74289,8.99915
3,1646120477,47.74309,8.99887
4,1646120784,47.74324,8.99875
5,1646121093,47.74394,8.99811
6,1646121409,47.74301,8.99893
7,1646121728,47.74287,8.99897
8,1646122046,47.74301,8.99900
9,1646122363,47.74297,8.99902
10,1646122677,47.74300,8.99898
11,1646122993,47.74306,8.99895
12,1646123311,47.74298,8.99897
13,1646123630,47.74304,8.99894
14,1646123945,47.74308,8.99893
15,1646124253,47.74300,8.99890
16,1646124572,47.74299,8.99891
17,1646124912,47.74303,8.99892
18,1646125225,47.74299,8.99900
19,1646125539,47.74303,8.99890
20,1646125857,47.74303,8.99902
21,1646126175,47.74305,8.99896
22,1646126491,47.74310,8.99900
23,1646126821,47.74310,8.99899
24,1646127127,47.74311,8.99898
25,1646127434,47.74295,8.99892
26,1646127753,47.74306,8.99898
27,1646128065,47.74298,8.99902
28,1646128372,47.74302,8.99899
29,1646128703,47.74297,8.99898
30,1646129007,47.74300,8.99908
31,1646129319,47.74309,8.99901
32,1646129659,47.74312,8.99882
33,1646129979,47.74295,8.99900
34,1646130294,47.74317,8.99884
35,1646130607,47.74295,8.99903
36,1646130920,47.74301,8.99898
37,1646131244,47.74309,8.99891
38,1646131591,47.74300,8.99903
39,1646131903,47.74302,8.99903
40,1646132221,47.74303,8.99895
41,1646132537,47.74312,8.99902
42,1646132855,47.74308,8.99894
43,1646133170,47.74291,8.99871
44,1646133519,47.74310,8.99891
45,1646133935,47.74305,8.99902
46,1646134239,47.74335,8.99900
47,1646134552,47.74321,8.99900
48,1646134863,47.74330,8.99915
49,1646135175,47.74309,8.99913
50,1646135485,47.74307,8.99901
51,1646135798,47.74307,8.99906
52,1646136110,47.74304,8.99903
53,1646136450,47.74309,8.99902
54,1646136764,47.74317,8.99923
55,1646137075,47.74309,8.99902
56,1646137381,47.74310,8.99903
57,1646137693,47.74322,8.99918
58,1646138005,47.74313,8.99907
59,1646138317,47.74318,8.99909
60,1646138635,47.74313,8.99908
61,1646138970,47.74290,8.99904
62,1646148742,47.74305,8.99900
63,1646149047,47.74295,8.99897
64,1646149352,47.74286,8.99875
65,1646149660,47.74295,8.99899
66,1646149965,47.74296,8.99871
67,1646150274,47.74296,8.99906
68,1646150579,47.74287,8.99888
69,1646150886,47.74308,8.99901
70,1646151194,47.74313,8.99905
71,1646151501,47.74311,8.99909
72,1646151813,47.74296,8.99892
73,1646152120,47.74292,8.99905
74,1646152427,47.74280,8.99921
75,1646152741,47.74307,8.99912
76,1646153053,47.74295,8.99897
77,1646153361,47.74317,8.99885
78,1646153674,47.74286,8.99919
79,1646153984,47.74319,8.99899
80,1646154301,47.74309,8.99899
81,1646154619,47.74313,8.99904
82,1646154937,47.74316,8.99897
83,1646155248,47.74304,8.99901
84,1646155561,47.74302,8.99903
85,1646155873,47.74293,8.99938
86,1646156186,47.74313,8.99904
87,1646156499,47.74289,8.99927
88,1646156811,47.74289,8.99940
89,1646157129,47.74293,8.99938
90,1646157439,47.74287,8.99941
91,1646157758,47.74310,8.99911
92,1646158068,47.74302,8.99915
93,1646158380,47.74298,8.99933
94,1646158692,47.74304,8.99917
