---TICK-TAG---
***START MEMORY***
UVs: 0, TOs: 0/1, ErrorsOrGF: 0, TTFF: 79
94,1646233401,47.74302,8.99893
95,1646233719,47.74309,8.99888
96,1646234058,47.74295,8.99891
97,1646234371,47.74300,8.99896
98,1646234683,47.74298,8.99901
99,1646235001,47.74290,8.99900
100,1646235313,47.74375,8.99843
101,1646235631,47.74277,8.99916
102,1646235944,47.74330,8.99879
103,1646236265,47.74249,8.99933
104,1646236575,47.74313,8.99890
105,1646236914,47.74307,8.99900
106,1646237222,47.74324,8.99878
107,1646237559,47.74301,8.99896
108,1646237881,47.74298,8.99897
109,1646238199,47.74285,8.99906
110,1646238518,47.74299,8.99900
111,1646238827,47.74304,8.99901
112,1646239141,47.74299,8.99903
113,1646239459,47.74293,8.99907
114,1646239778,47.74297,8.99906
115,1646240095,47.74292,8.99896
116,1646240414,47.74309,8.99906
117,1646240733,47.74302,8.99898
118,1646241050,47.74299,8.99907
119,1646241371,47.74332,8.99930
120,1646241686,47.74338,8.99932
121,1646242004,47.74330,8.99925
122,1646242321,47.74330,8.99915
123,1646242639,47.74319,8.99913
124,1646242957,47.74307,8.99910
125,1646243303,47.74306,8.99901
126,1646243612,47.74297,8.99901
127,1646243924,47.74312,8.99900
128,1646244233,47.74308,8.99895
129,1646244542,47.74298,8.99908
130,1646244850,47.74313,8.99898
131,1646245159,47.74306,8.99897
132,1646245469,47.74312,8.99904
133,1646245779,47.74312,8.99899
134,1646246088,47.74288,8.99915
135,1646246397,47.74303,8.99898
136,1646246707,47.74303,8.99900
137,1646247017,47.74303,8.99895
138,1646247328,47.74312,8.99915
139,1646247639,47.74312,8.99894
140,1646247951,47.74302,8.99906
141,1646248267,47.74308,8.99886
142,1646248586,47.74306,8.99884
143,1646248903,47.74307,8.99887
144,1646249223,47.74311,8.99876
145,1646249547,47.74307,8.99885
146,1646249881,47.74303,8.99900
147,1646250190,47.74296,8.99906
148,1646250497,47.74261,8.99933
149,1646250810,47.74287,8.99895
150,1646251124,47.74277,8.99923
151,1646251435,47.74279,8.99925
152,1646251744,47.74295,8.99897
153,1646252062,47.74274,8.99882
154,1646252372,47.74301,8.99889
155,1646252682,47.74304,8.99891
156,1646252992,47.74296,8.99895
157,1646253301,47.74302,8.99903
158,1646253609,47.74310,8.99912
159,1646253918,47.74298,8.99913
160,1646254228,47.74297,8.99898
161,1646254539,47.74300,8.99894
162,1646254848,47.74301,8.99866
163,1646255158,47.74310,8.99894
164,1646255468,47.74305,8.99917
165,1646255779,47.74291,8.99875
166,1646256090,47.74298,8.99834
167,1646256416,47.74327,8.99791
168,1646256726,47.74295,8.99829
169,1646257038,47.74294,8.99868
170,1646257354,47.74292,8.99862
171,1646257667,47.74281,8.99830
172,1646258017,47.74299,8.99932
173,1646258325,47.74273,8.99893
174,1646258634,47.74272,8.99896
175,1646258943,47.74294,8.99925
176,1646259253,47.74271,8.99900
177,1646259563,47.74274,8.99895
178,1646259876,47.74269,8.99905
179,1646260187,47.74265,8.99917
180,1646260497,47.74264,8.99907
181,1646260809,47.74262,8.99920
182,1646261150,47.74306,8.99895
183,1646261461,47.74315,8.99885
184,1646261771,47.74306,8.99895
185,1646262079,47.74289,8.99912
186,1646262387,47.74262,8.99955
187,1646262695,47.74273,8.99936
188,1646263008,47.74312,8.99804
189,1646263318,47.74326,8.99841
190,1646263636,47.74261,8.99864
191,1646263949,47.74305,8.99893
192,1646264261,47.74299,8.99895
193,1646264582,47.74301,8.99901
194,1646264899,47.74301,8.99906
195,1646265217,47.74300,8.99900
196,1646265536,47.74266,8.99870
197,1646265853,47.74314,8.99897
198,1646266176,47.74268,8.99902
199,1646266492,47.74433,8.99859
200,1646266813,47.74263,8.99884
201,1646267131,47.74262,8.99884
202,1646267450,47.74258,8.99892
203,1646267762,47.74329,8.99880
204,1646268080,47.74267,8.99892
205,1646268399,47.74266,8.99902
206,1646268716,47.74256,8.99895
207,1646269035,47.74261,8.99900
208,1646269352,47.74231,8.99889
209,1646269664,47.74316,8.99870
210,1646269984,47.74238,8.99907
211,1646270328,47.74296,8.99892
212,1646270637,47.74304,8.99891
213,1646270946,47.74307,8.99902
214,1646271255,47.74298,8.99892
215,1646271563,47.74306,8.99886
216,1646271875,47.74304,8.99888
217,1646272184,47.74292,8.99889
218,1646272493,47.74306,8.99886
219,1646272801,47.74298,8.99868
220,1646273110,47.74297,8.99908
221,1646273419,47.74307,8.99882
222,1646273729,47.74298,8.99897
223,1646274044,47.74285,8.99893
224,1646274357,47.74279,8.99886
225,1646274672,47.74335,8.99893
226,1646274985,47.74326,8.99884
227,1646275297,47.74290,8.99899
228,1646275610,47.74309,8.99890
229,1646275928,47.74313,8.99883
230,1646276237,47.74312,8.99875
231,1646276549,47.74333,8.99869
232,1646276860,47.74303,8.99901
233,1646277176,47.74304,8.99900
234,1646277487,47.74334,8.99865
235,1646277808,47.74395,8.99791
236,1646278118,47.74334,8.99858
237,1646278439,47.74324,8.99815
238,1646278759,47.74323,8.99776
239,1646279071,47.74342,8.99861
240,1646279383,47.74337,8.99859
241,1646279695,47.74338,8.99858
242,1646280008,47.74341,8.99855
243,1646280319,47.74339,8.99864
244,1646280631,47.74341,8.99883
245,1646280942,47.74343,8.99865
246,1646281254,47.74341,8.99886
247,1646281567,47.74345,8.99889
248,1646281879,47.74345,8.99887
249,1646282190,47.74341,8.99881
250,1646282513,47.74352,8.99888
251,1646282825,47.74345,8.99879
252,1646283138,47.74339,8.99875
253,1646283451,47.74356,8.99870
254,1646283765,47.74346,8.99859
255,1646284079,47.74352,8.99867
256,1646284393,47.74329,8.99832
257,1646284712,47.74352,8.99862
258,1646285025,47.74342,8.99854
259,1646285344,47.74335,8.99863
260,1646285659,47.74344,8.99861
261,1646285974,47.74316,8.99843
262,1646286292,47.74363,8.99877
263,1646286612,47.74355,8.99874
264,1646286930,47.74350,8.99875
265,1646287261,47.74307,8.99889
266,1646287576,47.74295,8.99891
267,1646287887,47.74310,8.99878
268,1646288202,47.74302,8.99897
269,1646288516,47.74374,8.99803
270,1646288830,47.74317,8.99884
271,1646289143,47.74317,8.99869
272,1646289456,47.74313,8.99903
273,1646289765,47.74266,8.99938
274,1646290078,47.74309,8.99887
275,1646290391,47.74300,8.99893
276,1646290704,47.74301,8.99889
277,1646291054,47.74331,8.99899
278,1646291440,47.74305,8.99918
279,1646291767,47.74270,8.99986
280,1646292137,47.74307,8.99920
281,1646292480,47.74314,8.99899
282,1646292818,47.74300,8.99910
283,1646293274,47.74303,8.99938
***END MEMORY***
V108, ID: 30-5526, 3823mV, 01b
SETTINGS:
- Shutdown voltage: 3300 mV
- GPS frequency: 300 sec
- Accuracy: 2 (min. HDOP*10: 30)
- Activation delay: 60 sec
- Geofencing: 0
- ON time: always
-------------------
(0) Read memory again
(1) Reset memory
(2) Set shutdown voltage
(3) Set GPS frequency
(4) Set accuracy
(5) Set delay after activation
(6) Set ON/OFF hour
(7) Toggle geofencing ON/OFF
(8) Exit
-------------------
