count,timestamp,lat,lon
1,1646985290,47.74304,8.99896
2,1646985593,47.74305,8.99902
3,1646985906,47.74304,8.99897
4,1646986219,47.74300,8.99896
5,1646986531,47.74278,8.99887
6,1646986844,47.74282,8.99888
7,1646987155,47.74295,8.99892
8,1646987459,47.74322,8.99911
9,1646987773,47.74307,8.99900
10,1646988076,47.74330,8.99895
11,1646988380,47.74307,8.99897
12,1646988691,47.74281,8.99894
13,1646988995,47.74284,8.99887
14,1646989299,47.74256,8.99890
15,1646989604,47.74328,8.99898
16,1646989911,47.74291,8.99897
17,1646990217,47.74324,8.99897
18,1646990521,47.74297,8.99889
19,1646990832,47.74331,8.99902
20,1646991138,47.74313,8.99896
21,1646991443,47.74311,8.99904
22,1646991748,47.74286,8.99888
23,1646992073,47.74295,8.99903
24,1646992410,47.74300,8.99896
25,1646992713,47.74292,8.99902
26,1646993016,47.74320,8.99889
27,1646993320,47.74325,8.99895
28,1646993630,47.74302,8.99896
29,1646993936,47.74302,8.99906
30,1646994247,47.74301,8.99902
31,1646994569,47.74302,8.99893
32,1646994878,47.74305,8.99886
33,1646995201,47.74297,8.99890
34,1646995532,47.74275,8.99859
35,1646995845,47.74314,8.99911
36,1646996155,47.74298,8.99878
37,1646996490,47.74309,8.99896
38,1646996798,47.74305,8.99894
39,1646997103,47.74301,8.99889
40,1646997409,47.74304,8.99896
41,1646997714,47.74307,8.99903
42,1646998026,47.74316,8.99914
43,1646998347,47.74309,8.99900
44,1646998710,47.74317,8.99888
45,1646999017,47.74308,8.99902
46,1646999330,47.74307,8.99899
47,1646999642,47.74313,8.99906
48,1646999954,47.74309,8.99902
49,1647000265,47.74313,8.99904
50,1647000577,47.74305,8.99896
51,1647000883,47.74300,8.99892
52,1647001187,47.74306,8.99893
53,1647001505,47.74313,8.99900
54,1647001813,47.74306,8.99898
55,1647002123,47.74305,8.99900
56,1647002431,47.74306,8.99890
57,1647002749,47.74314,8.99899
58,1647003086,47.74305,8.99898
59,1647003397,47.74302,8.99898
60,1647003709,47.74299,8.99899
61,1647004022,47.74309,8.99900
62,1647004335,47.74296,8.99897
63,1647004647,47.74305,8.99896
64,1647004957,47.74326,8.99894
65,1647005276,47.74331,8.99890
66,1647005595,47.74304,8.99896
67,1647005918,47.74301,8.99902
68,1647006225,47.74332,8.99885
69,1647006549,47.74336,8.99894
70,1647006861,47.74328,8.99895
71,1647007175,47.74319,8.99896
72,1647007501,47.74325,8.99900
73,1647007818,47.74305,8.99923
74,1647008130,47.74322,8.99890
75,1647008460,47.74316,8.99886
76,1647008764,47.74311,8.99880
77,1647009074,47.74298,8.99902
78,1647009378,47.74308,8.99889
79,1647009681,47.74299,8.99896
80,1647009987,47.74302,8.99881
81,1647010297,47.74309,8.99890
82,1647010605,47.74309,8.99890
83,1647010916,47.74307,8.99888
84,1647011222,47.74299,8.99891
85,1647011532,47.74299,8.99898
86,1647011839,47.74304,8.99895
87,1647012144,47.74305,8.99895
88,1647012449,47.74306,8.99897
89,1647012755,47.74312,8.99884
90,1647013070,47.74303,8.99892
91,1647013376,47.74298,8.99890
92,1647013683,47.74301,8.99899
93,1647013993,47.74302,8.99897
94,1647014304,47.74305,8.99899
95,1647014610,47.74305,8.99897
96,1647014922,47.74307,8.99899
97,1647015228,47.74299,8.99898
