---TICK-TAG---
*START MEMORY*
UVs: 115, TOs: 0/0, ErrorsOrGF: 1, TTFF: 71
Fixes: 12445, Avg. TTF: 0 s, Avg. HDOP (x10): 8

count,timestamp,lat,lon
182,1646641496,47.74476,8.99657
183,1646641497,47.74476,8.99655
184,1646641498,47.74477,8.99653
185,1646641499,47.74477,8.99651
186,1646641500,47.74477,8.99649
187,1646641501,47.74478,8.99647
188,1646641502,47.74478,8.99645
189,1646641503,47.74478,8.99643
190,1646641504,47.74478,8.99641
191,1646641505,47.74479,8.99639
192,1646641506,47.74479,8.99637
193,1646641507,47.74479,8.99635
194,1646641508,47.74479,8.99633
195,1646641509,47.74479,8.99631
196,1646641510,47.74479,8.99629
197,1646641511,47.74479,8.99627
198,1646641512,47.74480,8.99625
199,1646641513,47.74480,8.99623
200,1646641514,47.74480,8.99621
201,1646641515,47.74481,8.99619
202,1646641516,47.74481,8.99617
203,1646641517,47.74481,8.99615
204,1646641518,47.74481,8.99613
205,1646641519,47.74481,8.99611
206,1646641520,47.74482,8.99609
207,1646641521,47.74482,8.99607
208,1646641522,47.74482,8.99605
209,1646641523,47.74482,8.99603
210,1646641524,47.74483,8.99602
211,1646641525,47.74483,8.99600
212,1646641526,47.74483,8.99598
213,1646641527,47.74483,8.99596
214,1646641528,47.74483,8.99594
215,1646641529,47.74483,8.99591
216,1646641530,47.74483,8.99589
217,1646641531,47.74483,8.99588
218,1646641532,47.74483,8.99586
219,1646641533,47.74484,8.99585
220,1646641534,47.74484,8.99584
221,1646641535,47.74484,8.99581
222,1646641536,47.74484,8.99579
223,1646641537,47.74485,8.99577
224,1646641538,47.74485,8.99575
225,1646641539,47.74485,8.99573
226,1646641540,47.74485,8.99572
227,1646641541,47.74485,8.99570
228,1646641542,47.74486,8.99568
229,1646641543,47.74486,8.99566
230,1646641544,47.74486,8.99565
231,1646641545,47.74486,8.99565
232,1646641546,47.74486,8.99564
233,1646641547,47.74486,8.99562
234,1646641548,47.74486,8.99559
235,1646641549,47.74487,8.99557
236,1646641550,47.74487,8.99555
237,1646641551,47.74487,8.99552
238,1646641552,47.74488,8.99550
239,1646641553,47.74488,8.99548
240,1646641554,47.74488,8.99546
241,1646641555,47.74488,8.99544
242,1646641556,47.74489,8.99543
243,1646641557,47.74489,8.99541
244,1646641558,47.74489,8.99539
245,1646641559,47.74489,8.99537
246,1646641560,47.74490,8.99535
247,1646641561,47.74490,8.99533
248,1646641562,47.74490,8.99531
249,1646641563,47.74490,8.99529
250,1646641564,47.74491,8.99527
251,1646641565,47.74491,8.99525
252,1646641566,47.74491,8.99523
253,1646641567,47.74492,8.99521
254,1646641568,47.74492,8.99519
255,1646641569,47.74492,8.99516
256,1646641570,47.74492,8.99514
257,1646641571,47.74493,8.99512
258,1646641572,47.74493,8.99510
259,1646641573,47.74493,8.99508
260,1646641574,47.74493,8.99506
261,1646641575,47.74494,8.99504
262,1646641576,47.74494,8.99502
263,1646641577,47.74494,8.99500
264,1646641578,47.74494,8.99499
265,1646641579,47.74494,8.99497
266,1646641580,47.74494,8.99495
267,1646641581,47.74494,8.99493
268,1646641582,47.74495,8.99491
269,1646641583,47.74495,8.99489
270,1646641584,47.74495,8.99487
271,1646641585,47.74495,8.99485
272,1646641586,47.74495,8.99483
273,1646641587,47.74495,8.99481
274,1646641588,47.74495,8.99479
275,1646641589,47.74496,8.99476
276,1646641590,47.74496,8.99474
277,1646641591,47.74496,8.99472
278,1646641592,47.74496,8.99470
279,1646641593,47.74496,8.99468
280,1646641594,47.74497,8.99466
281,1646641595,47.74497,8.99465
282,1646641596,47.74497,8.99463
283,1646641597,47.74497,8.99460
284,1646641598,47.74498,8.99459
285,1646641599,47.74498,8.99457
286,1646641600,47.74498,8.99455
287,1646641601,47.74498,8.99453
288,1646641602,47.74498,8.99451
289,1646641603,47.74499,8.99449
290,1646641604,47.74499,8.99447
291,1646641605,47.74499,8.99445
292,1646641606,47.74499,8.99443
293,1646641607,47.74499,8.99441
294,1646641608,47.74500,8.99439
295,1646641609,47.74500,8.99437
296,1646641610,47.74500,8.99435
297,1646641611,47.74500,8.99434
298,1646641612,47.74500,8.99432
299,1646641613,47.74501,8.99430
300,1646641614,47.74501,8.99428
301,1646641615,47.74501,8.99426
302,1646641616,47.74501,8.99425
303,1646641617,47.74501,8.99424
304,1646641618,47.74502,8.99422
305,1646641619,47.74502,8.99419
306,1646641620,47.74502,8.99417
307,1646641621,47.74503,8.99415
308,1646641622,47.74503,8.99413
309,1646641623,47.74504,8.99412
310,1646641624,47.74505,8.99412
311,1646641625,47.74506,8.99413
312,1646641626,47.74507,8.99414
313,1646641627,47.74509,8.99416
314,1646641628,47.74510,8.99416
315,1646641629,47.74512,8.99417
316,1646641630,47.74513,8.99417
317,1646641631,47.74514,8.99418
318,1646641632,47.74514,8.99418
319,1646641633,47.74515,8.99418
320,1646641634,47.74515,8.99419
321,1646641635,47.74516,8.99419
322,1646641636,47.74518,8.99419
323,1646641637,47.74519,8.99420
324,1646641638,47.74520,8.99421
325,1646641639,47.74521,8.99421
326,1646641640,47.74523,8.99422
