---TICK-TAG---
*START MEMORY*
UVs: 11, TOs: 0/0, ErrorsOrGF: 0, TTFF: 55
87,1646383867,47.74448,8.99786
88,1646383868,47.74448,8.99784
89,1646383869,47.74449,8.99782
90,1646383870,47.74450,8.99780
91,1646383871,47.74451,8.99779
92,1646383872,47.74452,8.99778
93,1646383873,47.74453,8.99776
94,1646383874,47.74453,8.99774
95,1646383875,47.74454,8.99772
96,1646383876,47.74455,8.99770
97,1646383877,47.74456,8.99769
98,1646383878,47.74456,8.99767
99,1646383879,47.74457,8.99765
100,1646383880,47.74458,8.99764
101,1646383881,47.74459,8.99762
102,1646383882,47.74459,8.99760
103,1646383883,47.74460,8.99758
104,1646383884,47.74460,8.99756
105,1646383885,47.74461,8.99754
106,1646383886,47.74461,8.99753
107,1646383887,47.74461,8.99751
108,1646383888,47.74462,8.99750
109,1646383889,47.74462,8.99749
110,1646383890,47.74462,8.99748
111,1646383891,47.74463,8.99746
112,1646383892,47.74463,8.99746
113,1646383893,47.74463,8.99746
114,1646383894,47.74462,8.99746
115,1646383895,47.74462,8.99746
116,1646383896,47.74462,8.99746
117,1646383897,47.74462,8.99746
118,1646383898,47.74462,8.99746
119,1646383899,47.74462,8.99746
120,1646383900,47.74462,8.99746
121,1646383901,47.74462,8.99746
122,1646383902,47.74462,8.99746
123,1646383903,47.74462,8.99746
124,1646383904,47.74461,8.99745
125,1646383905,47.74461,8.99744
126,1646383906,47.74462,8.99744
127,1646383907,47.74462,8.99744
128,1646383908,47.74462,8.99744
129,1646383909,47.74462,8.99744
130,1646383910,47.74462,8.99744
131,1646383911,47.74462,8.99744
132,1646383912,47.74462,8.99742
133,1646383913,47.74462,8.99740
134,1646383914,47.74462,8.99738
135,1646383915,47.74463,8.99735
136,1646383916,47.74463,8.99733
137,1646383917,47.74463,8.99731
138,1646383918,47.74463,8.99729
139,1646383919,47.74463,8.99727
140,1646383920,47.74464,8.99725
141,1646383921,47.74464,8.99723
142,1646383922,47.74464,8.99720
143,1646383923,47.74464,8.99718
144,1646383924,47.74465,8.99716
145,1646383925,47.74465,8.99714
146,1646383926,47.74465,8.99712
147,1646383927,47.74466,8.99710
148,1646383928,47.74466,8.99708
149,1646383929,47.74466,8.99706
150,1646383930,47.74467,8.99704
151,1646383931,47.74467,8.99702
152,1646383932,47.74467,8.99700
153,1646383933,47.74467,8.99698
154,1646383934,47.74468,8.99696
155,1646383935,47.74468,8.99694
156,1646383936,47.74468,8.99691
157,1646383937,47.74469,8.99689
158,1646383938,47.74469,8.99687
159,1646383939,47.74469,8.99685
160,1646383940,47.74470,8.99683
161,1646383941,47.74470,8.99681
162,1646383942,47.74470,8.99680
163,1646383943,47.74470,8.99678
164,1646383944,47.74470,8.99676
165,1646383945,47.74471,8.99674
166,1646383946,47.74471,8.99672
167,1646383947,47.74471,8.99669
168,1646383948,47.74471,8.99668
169,1646383949,47.74472,8.99666
170,1646383950,47.74472,8.99665
171,1646383951,47.74473,8.99664
172,1646383952,47.74473,8.99664
173,1646383953,47.74473,8.99664
174,1646383954,47.74473,8.99664
175,1646383955,47.74472,8.99664
176,1646383956,47.74472,8.99664
177,1646383957,47.74471,8.99662
178,1646383958,47.74471,8.99660
179,1646383959,47.74471,8.99658
180,1646383960,47.74472,8.99656
181,1646383961,47.74472,8.99654
182,1646383962,47.74472,8.99652
183,1646383963,47.74473,8.99650
184,1646383964,47.74473,8.99648
185,1646383965,47.74473,8.99646
186,1646383966,47.74474,8.99644
187,1646383967,47.74474,8.99642
188,1646383968,47.74475,8.99640
189,1646383969,47.74475,8.99638
190,1646383970,47.74476,8.99637
191,1646383971,47.74476,8.99636
192,1646383972,47.74477,8.99635
193,1646383973,47.74477,8.99634
194,1646383974,47.74477,8.99633
195,1646383975,47.74477,8.99632
196,1646383977,47.74477,8.99631
197,1646383978,47.74477,8.99631
198,1646383979,47.74477,8.99631
199,1646383980,47.74477,8.99631
200,1646383981,47.74477,8.99631
201,1646383982,47.74477,8.99631
202,1646383983,47.74477,8.99631
203,1646383984,47.74477,8.99631
204,1646383985,47.74477,8.99631
205,1646383986,47.74477,8.99631
206,1646383987,47.74477,8.99631
207,1646383988,47.74476,8.99630
208,1646383989,47.74475,8.99630
209,1646383990,47.74475,8.99630
210,1646383991,47.74475,8.99630
211,1646383992,47.74475,8.99630
212,1646383993,47.74475,8.99630
213,1646383994,47.74475,8.99630
214,1646383995,47.74475,8.99629
215,1646383996,47.74475,8.99627
216,1646383997,47.74476,8.99625
217,1646383998,47.74476,8.99623
218,1646383999,47.74476,8.99621
219,1646384000,47.74476,8.99620
220,1646384001,47.74477,8.99618
221,1646384002,47.74477,8.99616
222,1646384003,47.74477,8.99615
223,1646384004,47.74477,8.99613
224,1646384005,47.74477,8.99611
225,1646384006,47.74478,8.99608
226,1646384007,47.74478,8.99606
227,1646384008,47.74478,8.99604
228,1646384009,47.74479,8.99602
229,1646384010,47.74479,8.99600
230,1646384011,47.74479,8.99599
231,1646384012,47.74479,8.99596
232,1646384013,47.74479,8.99594
233,1646384014,47.74480,8.99592
234,1646384015,47.74480,8.99590
235,1646384016,47.74480,8.99588
236,1646384017,47.74480,8.99586
237,1646384018,47.74481,8.99585
238,1646384019,47.74481,8.99583
239,1646384020,47.74481,8.99581
240,1646384021,47.74481,8.99580
241,1646384022,47.74482,8.99578
242,1646384023,47.74482,8.99576
243,1646384024,47.74482,8.99574
244,1646384025,47.74482,8.99572
245,1646384026,47.74482,8.99570
246,1646384027,47.74483,8.99568
247,1646384028,47.74483,8.99566
248,1646384029,47.74483,8.99565
249,1646384030,47.74483,8.99563
250,1646384031,47.74484,8.99561
251,1646384032,47.74484,8.99559
252,1646384033,47.74484,8.99557
253,1646384034,47.74484,8.99555
254,1646384035,47.74485,8.99553
255,1646384036,47.74485,8.99551
256,1646384037,47.74485,8.99549
257,1646384038,47.74486,8.99547
258,1646384039,47.74486,8.99545
259,1646384040,47.74486,8.99543
260,1646384041,47.74486,8.99541
261,1646384042,47.74487,8.99539
262,1646384043,47.74487,8.99537
263,1646384044,47.74487,8.99535
264,1646384045,47.74487,8.99533
265,1646384046,47.74487,8.99532
266,1646384047,47.74488,8.99530
267,1646384048,47.74488,8.99528
268,1646384049,47.74488,8.99526
269,1646384050,47.74488,8.99524
270,1646384051,47.74489,8.99522
271,1646384052,47.74489,8.99520
272,1646384053,47.74489,8.99518
273,1646384054,47.74490,8.99516
274,1646384055,47.74490,8.99514
275,1646384056,47.74490,8.99512
276,1646384057,47.74490,8.99510
277,1646384058,47.74491,8.99508
278,1646384059,47.74491,8.99507
279,1646384060,47.74491,8.99505
280,1646384061,47.74491,8.99503
281,1646384062,47.74491,8.99501
282,1646384063,47.74492,8.99499
283,1646384064,47.74492,8.99497
284,1646384065,47.74492,8.99496
285,1646384066,47.74492,8.99494
286,1646384067,47.74492,8.99492
287,1646384068,47.74493,8.99491
288,1646384069,47.74493,8.99489
289,1646384070,47.74493,8.99487
290,1646384071,47.74494,8.99485
291,1646384072,47.74494,8.99483
292,1646384073,47.74494,8.99481
293,1646384074,47.74494,8.99480
294,1646384075,47.74494,8.99478
295,1646384076,47.74495,8.99476
296,1646384077,47.74495,8.99474
297,1646384078,47.74495,8.99473
298,1646384079,47.74495,8.99471
299,1646384080,47.74496,8.99469
300,1646384081,47.74496,8.99467
301,1646384082,47.74496,8.99465
302,1646384083,47.74496,8.99463
303,1646384084,47.74497,8.99461
304,1646384085,47.74497,8.99459
305,1646384086,47.74497,8.99457
306,1646384087,47.74497,8.99455
307,1646384088,47.74498,8.99453
308,1646384089,47.74498,8.99451
309,1646384090,47.74498,8.99449
310,1646384091,47.74498,8.99448
311,1646384092,47.74499,8.99446
312,1646384093,47.74499,8.99444
313,1646384094,47.74499,8.99442
314,1646384095,47.74499,8.99440
315,1646384096,47.74499,8.99439
316,1646384097,47.74499,8.99437
317,1646384098,47.74499,8.99436
318,1646384099,47.74500,8.99434
319,1646384100,47.74500,8.99432
320,1646384101,47.74500,8.99431
321,1646384102,47.74500,8.99429
322,1646384103,47.74501,8.99427
323,1646384104,47.74501,8.99425
324,1646384105,47.74501,8.99422
325,1646384106,47.74501,8.99420
326,1646384107,47.74502,8.99419
327,1646384108,47.74502,8.99417
328,1646384109,47.74503,8.99415
329,1646384110,47.74504,8.99414
330,1646384111,47.74505,8.99413
331,1646384112,47.74505,8.99412
332,1646384113,47.74506,8.99411
333,1646384114,47.74506,8.99411
334,1646384115,47.74507,8.99412
335,1646384116,47.74507,8.99413
336,1646384117,47.74508,8.99415
337,1646384118,47.74510,8.99416
338,1646384119,47.74512,8.99417
339,1646384120,47.74513,8.99418
340,1646384121,47.74514,8.99419
341,1646384122,47.74516,8.99419
342,1646384123,47.74517,8.99420
343,1646384124,47.74518,8.99421
344,1646384125,47.74520,8.99421
345,1646384126,47.74521,8.99422
346,1646384127,47.74522,8.99422
347,1646384128,47.74523,8.99422
348,1646384129,47.74523,8.99422
349,1646384130,47.74524,8.99423
350,1646384131,47.74526,8.99423
351,1646384132,47.74527,8.99424
352,1646384133,47.74529,8.99425
353,1646384134,47.74530,8.99425
354,1646384135,47.74532,8.99426
355,1646384136,47.74533,8.99426
356,1646384137,47.74535,8.99427
357,1646384138,47.74536,8.99427
358,1646384139,47.74537,8.99428
359,1646384140,47.74539,8.99429
360,1646384141,47.74540,8.99429
361,1646384142,47.74541,8.99430
362,1646384143,47.74542,8.99430
363,1646384144,47.74544,8.99430
364,1646384145,47.74545,8.99431
365,1646384146,47.74546,8.99431
366,1646384147,47.74547,8.99432
367,1646384148,47.74549,8.99432
368,1646384149,47.74550,8.99433
369,1646384150,47.74552,8.99433
370,1646384151,47.74554,8.99434
371,1646384152,47.74555,8.99435
372,1646384153,47.74556,8.99435
373,1646384154,47.74557,8.99435
374,1646384155,47.74558,8.99436
375,1646384156,47.74560,8.99436
376,1646384157,47.74561,8.99437
377,1646384158,47.74562,8.99437
378,1646384159,47.74563,8.99438
379,1646384160,47.74565,8.99438
380,1646384161,47.74566,8.99439
381,1646384162,47.74568,8.99439
382,1646384163,47.74569,8.99440
383,1646384164,47.74570,8.99441
384,1646384165,47.74572,8.99441
385,1646384166,47.74573,8.99442
386,1646384167,47.74574,8.99443
387,1646384168,47.74576,8.99444
388,1646384169,47.74577,8.99445
389,1646384170,47.74578,8.99445
390,1646384171,47.74579,8.99446
391,1646384172,47.74579,8.99447
392,1646384173,47.74580,8.99448
393,1646384174,47.74581,8.99449
394,1646384175,47.74582,8.99451
395,1646384176,47.74583,8.99451
396,1646384177,47.74584,8.99452
397,1646384178,47.74585,8.99453
398,1646384179,47.74585,8.99455
399,1646384180,47.74586,8.99456
400,1646384181,47.74586,8.99458
401,1646384182,47.74587,8.99459
402,1646384183,47.74588,8.99461
403,1646384184,47.74589,8.99463
404,1646384185,47.74590,8.99464
405,1646384186,47.74591,8.99466
406,1646384187,47.74592,8.99468
407,1646384188,47.74593,8.99469
408,1646384189,47.74594,8.99471
409,1646384190,47.74595,8.99473
410,1646384191,47.74596,8.99474
411,1646384192,47.74597,8.99475
412,1646384193,47.74598,8.99477
413,1646384194,47.74599,8.99478
414,1646384195,47.74600,8.99480
415,1646384196,47.74601,8.99481
416,1646384197,47.74601,8.99483
417,1646384198,47.74602,8.99484
418,1646384199,47.74603,8.99486
419,1646384200,47.74604,8.99487
420,1646384201,47.74605,8.99488
421,1646384202,47.74606,8.99490
422,1646384203,47.74607,8.99491
423,1646384204,47.74608,8.99493
424,1646384205,47.74609,8.99495
425,1646384206,47.74610,8.99496
426,1646384207,47.74611,8.99498
427,1646384208,47.74612,8.99499
428,1646384209,47.74613,8.99500
429,1646384210,47.74614,8.99501
430,1646384211,47.74615,8.99503
431,1646384212,47.74616,8.99504
432,1646384213,47.74617,8.99504
433,1646384214,47.74618,8.99505
434,1646384215,47.74619,8.99506
435,1646384216,47.74620,8.99508
436,1646384217,47.74621,8.99508
437,1646384218,47.74622,8.99507
438,1646384219,47.74623,8.99505
439,1646384220,47.74624,8.99504
440,1646384221,47.74624,8.99502
441,1646384222,47.74625,8.99500
442,1646384223,47.74626,8.99498
443,1646384224,47.74626,8.99496
444,1646384225,47.74627,8.99494
445,1646384226,47.74628,8.99492
446,1646384227,47.74628,8.99490
447,1646384228,47.74629,8.99488
448,1646384229,47.74630,8.99486
449,1646384230,47.74630,8.99484
450,1646384231,47.74631,8.99482
451,1646384232,47.74631,8.99480
452,1646384233,47.74632,8.99478
453,1646384234,47.74633,8.99476
454,1646384235,47.74633,8.99474
455,1646384236,47.74634,8.99472
456,1646384237,47.74634,8.99470
457,1646384238,47.74635,8.99468
458,1646384239,47.74636,8.99466
459,1646384240,47.74636,8.99464
460,1646384241,47.74637,8.99462
461,1646384242,47.74637,8.99460
462,1646384243,47.74638,8.99458
463,1646384244,47.74639,8.99457
464,1646384245,47.74639,8.99455
465,1646384246,47.74640,8.99453
466,1646384247,47.74641,8.99451
467,1646384248,47.74641,8.99449
468,1646384249,47.74642,8.99448
469,1646384250,47.74643,8.99446
470,1646384251,47.74643,8.99444
471,1646384252,47.74644,8.99443
472,1646384253,47.74644,8.99441
473,1646384254,47.74645,8.99439
474,1646384255,47.74646,8.99437
475,1646384256,47.74646,8.99435
476,1646384257,47.74646,8.99433
477,1646384258,47.74647,8.99432
478,1646384259,47.74648,8.99430
479,1646384260,47.74648,8.99428
480,1646384261,47.74649,8.99427
481,1646384262,47.74649,8.99425
482,1646384263,47.74650,8.99423
483,1646384264,47.74651,8.99421
484,1646384265,47.74651,8.99419
485,1646384266,47.74652,8.99418
486,1646384267,47.74654,8.99417
487,1646384268,47.74656,8.99417
488,1646384269,47.74658,8.99417
489,1646384270,47.74660,8.99416
490,1646384271,47.74662,8.99416
491,1646384272,47.74664,8.99416
492,1646384273,47.74665,8.99416
493,1646384274,47.74667,8.99415
494,1646384275,47.74668,8.99415
495,1646384276,47.74668,8.99415
496,1646384277,47.74669,8.99415
497,1646384278,47.74670,8.99416
498,1646384279,47.74670,8.99416
499,1646384280,47.74671,8.99417
500,1646384281,47.74672,8.99417
501,1646384282,47.74673,8.99418
502,1646384283,47.74674,8.99419
503,1646384284,47.74675,8.99420
504,1646384285,47.74677,8.99421
505,1646384286,47.74679,8.99423
506,1646384287,47.74680,8.99423
507,1646384288,47.74680,8.99423
508,1646384289,47.74681,8.99423
509,1646384290,47.74681,8.99424
510,1646384291,47.74682,8.99425
511,1646384292,47.74684,8.99426
512,1646384293,47.74686,8.99428
513,1646384294,47.74688,8.99430
514,1646384295,47.74690,8.99431
515,1646384296,47.74691,8.99433
516,1646384297,47.74693,8.99434
517,1646384298,47.74694,8.99436
518,1646384299,47.74695,8.99437
519,1646384300,47.74696,8.99438
520,1646384301,47.74696,8.99438
521,1646384302,47.74696,8.99438
522,1646384303,47.74696,8.99438
523,1646384304,47.74696,8.99438
524,1646384305,47.74697,8.99438
525,1646384306,47.74697,8.99438
526,1646384307,47.74697,8.99438
527,1646384308,47.74697,8.99438
528,1646384309,47.74698,8.99439
529,1646384310,47.74700,8.99440
530,1646384311,47.74702,8.99441
531,1646384312,47.74704,8.99442
532,1646384313,47.74706,8.99444
533,1646384314,47.74708,8.99445
534,1646384315,47.74709,8.99447
535,1646384316,47.74711,8.99448
536,1646384317,47.74713,8.99449
537,1646384318,47.74715,8.99451
538,1646384319,47.74716,8.99452
539,1646384320,47.74718,8.99453
540,1646384321,47.74720,8.99455
541,1646384322,47.74721,8.99456
542,1646384323,47.74723,8.99457
543,1646384324,47.74724,8.99458
544,1646384325,47.74726,8.99459
545,1646384326,47.74727,8.99460
546,1646384327,47.74729,8.99461
547,1646384328,47.74730,8.99462
548,1646384329,47.74731,8.99463
549,1646384330,47.74732,8.99464
550,1646384331,47.74733,8.99465
551,1646384332,47.74733,8.99465
552,1646384333,47.74734,8.99466
553,1646384334,47.74735,8.99466
554,1646384335,47.74736,8.99468
555,1646384336,47.74736,8.99471
556,1646384337,47.74736,8.99475
557,1646384338,47.74736,8.99478
558,1646384339,47.74735,8.99482
559,1646384340,47.74735,8.99485
560,1646384341,47.74734,8.99488
561,1646384342,47.74733,8.99491
562,1646384343,47.74732,8.99494
563,1646384344,47.74731,8.99496
564,1646384345,47.74731,8.99498
565,1646384346,47.74730,8.99500
566,1646384347,47.74729,8.99502
567,1646384348,47.74729,8.99502
568,1646384349,47.74729,8.99502
569,1646384350,47.74729,8.99502
570,1646384351,47.74729,8.99502
571,1646384352,47.74729,8.99502
572,1646384353,47.74729,8.99502
573,1646384354,47.74729,8.99503
574,1646384355,47.74729,8.99503
575,1646384356,47.74729,8.99504
576,1646384357,47.74728,8.99506
577,1646384358,47.74727,8.99509
578,1646384359,47.74726,8.99512
579,1646384360,47.74725,8.99515
580,1646384361,47.74725,8.99519
581,1646384362,47.74724,8.99522
582,1646384363,47.74723,8.99525
583,1646384364,47.74722,8.99528
584,1646384365,47.74721,8.99531
585,1646384366,47.74721,8.99533
586,1646384367,47.74722,8.99534
587,1646384368,47.74722,8.99534
588,1646384369,47.74722,8.99535
589,1646384370,47.74721,8.99536
590,1646384371,47.74721,8.99536
591,1646384372,47.74720,8.99537
592,1646384373,47.74719,8.99538
593,1646384374,47.74718,8.99538
594,1646384375,47.74718,8.99539
595,1646384376,47.74719,8.99541
596,1646384377,47.74718,8.99542
597,1646384378,47.74718,8.99543
598,1646384379,47.74718,8.99542
599,1646384380,47.74718,8.99542
600,1646384381,47.74718,8.99543
601,1646384382,47.74718,8.99543
602,1646384383,47.74718,8.99543
603,1646384384,47.74718,8.99545
604,1646384385,47.74718,8.99547
605,1646384386,47.74718,8.99548
606,1646384387,47.74718,8.99548
607,1646384388,47.74718,8.99549
608,1646384389,47.74717,8.99550
609,1646384390,47.74716,8.99552
610,1646384391,47.74716,8.99553
611,1646384392,47.74716,8.99553
612,1646384393,47.74716,8.99553
613,1646384394,47.74716,8.99553
614,1646384395,47.74716,8.99553
615,1646384396,47.74716,8.99553
616,1646384397,47.74716,8.99553
617,1646384398,47.74716,8.99553
618,1646384399,47.74716,8.99553
619,1646384400,47.74716,8.99553
620,1646384401,47.74716,8.99553
621,1646384402,47.74716,8.99553
622,1646384403,47.74716,8.99553
623,1646384404,47.74716,8.99554
624,1646384405,47.74715,8.99556
625,1646384406,47.74714,8.99558
626,1646384407,47.74713,8.99561
627,1646384408,47.74713,8.99564
628,1646384409,47.74713,8.99566
629,1646384410,47.74713,8.99569
630,1646384411,47.74713,8.99571
631,1646384412,47.74713,8.99573
632,1646384413,47.74713,8.99574
633,1646384414,47.74713,8.99574
634,1646384415,47.74713,8.99574
635,1646384416,47.74713,8.99574
636,1646384417,47.74713,8.99574
637,1646384418,47.74713,8.99574
638,1646384419,47.74713,8.99574
639,1646384420,47.74712,8.99574
640,1646384421,47.74712,8.99574
641,1646384422,47.74712,8.99574
642,1646384423,47.74712,8.99574
643,1646384424,47.74712,8.99574
644,1646384425,47.74712,8.99574
645,1646384426,47.74712,8.99574
646,1646384427,47.74712,8.99574
647,1646384428,47.74712,8.99574
648,1646384429,47.74712,8.99574
649,1646384430,47.74712,8.99574
650,1646384431,47.74711,8.99576
651,1646384432,47.74710,8.99578
652,1646384433,47.74709,8.99582
653,1646384434,47.74708,8.99585
654,1646384435,47.74707,8.99590
655,1646384436,47.74705,8.99597
656,1646384437,47.74703,8.99604
657,1646384438,47.74700,8.99612
658,1646384439,47.74698,8.99619
659,1646384440,47.74695,8.99628
660,1646384441,47.74692,8.99637
661,1646384442,47.74689,8.99647
662,1646384443,47.74686,8.99658
663,1646384444,47.74683,8.99667
664,1646384445,47.74681,8.99675
665,1646384446,47.74679,8.99681
666,1646384447,47.74678,8.99686
667,1646384448,47.74678,8.99691
668,1646384449,47.74677,8.99694
669,1646384450,47.74677,8.99697
670,1646384451,47.74677,8.99700
671,1646384452,47.74677,8.99701
672,1646384453,47.74677,8.99701
673,1646384454,47.74676,8.99702
674,1646384455,47.74676,8.99703
675,1646384456,47.74676,8.99704
676,1646384457,47.74676,8.99705
677,1646384458,47.74676,8.99705
678,1646384459,47.74675,8.99706
679,1646384460,47.74674,8.99707
680,1646384461,47.74673,8.99709
681,1646384462,47.74673,8.99710
682,1646384463,47.74672,8.99712
683,1646384464,47.74672,8.99714
684,1646384465,47.74672,8.99715
685,1646384466,47.74672,8.99716
686,1646384467,47.74671,8.99718
687,1646384468,47.74671,8.99719
688,1646384469,47.74671,8.99721
689,1646384470,47.74670,8.99723
690,1646384471,47.74670,8.99725
691,1646384472,47.74669,8.99727
692,1646384473,47.74669,8.99728
693,1646384474,47.74669,8.99729
694,1646384475,47.74668,8.99729
695,1646384476,47.74667,8.99730
696,1646384477,47.74667,8.99730
697,1646384478,47.74666,8.99731
698,1646384479,47.74666,8.99732
699,1646384480,47.74666,8.99733
700,1646384481,47.74666,8.99735
701,1646384482,47.74665,8.99737
702,1646384483,47.74665,8.99740
703,1646384484,47.74664,8.99743
704,1646384485,47.74663,8.99746
705,1646384486,47.74662,8.99748
706,1646384487,47.74662,8.99751
707,1646384488,47.74661,8.99753
708,1646384489,47.74660,8.99755
709,1646384490,47.74660,8.99757
710,1646384491,47.74659,8.99759
711,1646384492,47.74658,8.99761
712,1646384493,47.74657,8.99764
713,1646384494,47.74656,8.99766
714,1646384495,47.74655,8.99768
715,1646384496,47.74655,8.99770
716,1646384497,47.74654,8.99772
717,1646384498,47.74653,8.99773
718,1646384499,47.74652,8.99775
719,1646384500,47.74652,8.99777
720,1646384501,47.74652,8.99777
721,1646384502,47.74652,8.99778
722,1646384503,47.74652,8.99780
723,1646384504,47.74652,8.99781
724,1646384505,47.74652,8.99782
725,1646384506,47.74652,8.99783
726,1646384507,47.74652,8.99783
727,1646384508,47.74653,8.99784
728,1646384509,47.74653,8.99784
729,1646384510,47.74653,8.99784
730,1646384511,47.74653,8.99784
731,1646384512,47.74653,8.99784
732,1646384513,47.74652,8.99785
733,1646384514,47.74650,8.99786
734,1646384515,47.74649,8.99789
735,1646384516,47.74648,8.99792
736,1646384517,47.74646,8.99795
737,1646384518,47.74645,8.99798
738,1646384519,47.74644,8.99801
739,1646384520,47.74643,8.99803
740,1646384521,47.74642,8.99806
741,1646384522,47.74641,8.99808
742,1646384523,47.74640,8.99810
743,1646384524,47.74639,8.99811
744,1646384525,47.74639,8.99814
745,1646384526,47.74638,8.99816
746,1646384527,47.74637,8.99817
747,1646384528,47.74637,8.99818
748,1646384529,47.74636,8.99820
749,1646384530,47.74635,8.99821
750,1646384531,47.74635,8.99823
751,1646384532,47.74634,8.99824
752,1646384533,47.74634,8.99823
753,1646384534,47.74634,8.99823
754,1646384535,47.74634,8.99823
755,1646384536,47.74634,8.99823
756,1646384537,47.74634,8.99823
757,1646384538,47.74634,8.99823
758,1646384539,47.74634,8.99823
759,1646384540,47.74634,8.99823
760,1646384541,47.74634,8.99824
761,1646384542,47.74633,8.99826
762,1646384543,47.74633,8.99827
763,1646384544,47.74633,8.99828
764,1646384545,47.74633,8.99831
765,1646384546,47.74632,8.99833
766,1646384547,47.74633,8.99836
767,1646384548,47.74633,8.99838
768,1646384549,47.74633,8.99841
769,1646384550,47.74634,8.99846
770,1646384551,47.74635,8.99853
771,1646384552,47.74637,8.99860
772,1646384553,47.74638,8.99866
773,1646384554,47.74639,8.99870
774,1646384555,47.74640,8.99873
775,1646384556,47.74641,8.99876
776,1646384557,47.74642,8.99877
777,1646384558,47.74643,8.99878
778,1646384559,47.74643,8.99878
779,1646384560,47.74643,8.99879
780,1646384561,47.74644,8.99881
781,1646384562,47.74645,8.99883
782,1646384563,47.74646,8.99885
783,1646384564,47.74647,8.99887
784,1646384565,47.74648,8.99889
785,1646384566,47.74649,8.99891
786,1646384567,47.74650,8.99893
787,1646384568,47.74650,8.99894
788,1646384569,47.74650,8.99895
789,1646384570,47.74650,8.99896
790,1646384571,47.74650,8.99896
791,1646384572,47.74650,8.99896
792,1646384573,47.74650,8.99896
793,1646384574,47.74650,8.99896
794,1646384575,47.74650,8.99896
795,1646384576,47.74650,8.99896
796,1646384577,47.74650,8.99896
797,1646384578,47.74650,8.99896
798,1646384579,47.74650,8.99896
799,1646384580,47.74650,8.99896
800,1646384581,47.74651,8.99896
801,1646384582,47.74652,8.99897
802,1646384583,47.74653,8.99899
803,1646384584,47.74654,8.99900
804,1646384585,47.74655,8.99902
805,1646384586,47.74656,8.99903
806,1646384587,47.74657,8.99905
807,1646384588,47.74657,8.99905
808,1646384589,47.74658,8.99905
809,1646384590,47.74658,8.99906
810,1646384591,47.74659,8.99907
811,1646384592,47.74659,8.99908
812,1646384593,47.74659,8.99909
813,1646384594,47.74659,8.99910
