count,timestamp,lat,lon
1,1646044385,47.74514,8.99724
2,1646044450,47.74498,8.99666
3,1646044527,47.74394,8.99786
4,1646044600,47.74529,8.99635
5,1646044672,47.74531,8.99636
6,1646044748,47.74333,8.99880
7,1646044827,47.74325,8.99885
8,1646044905,47.74348,8.99863
9,1646044983,47.74315,8.99887
10,1646045053,47.74314,8.99880
11,1646045126,47.74316,8.99877
12,1646045198,47.74312,8.99884
13,1646045307,47.74311,8.99885
14,1646045403,47.74310,8.99885
15,1646045508,47.74284,8.99906
16,1646045602,47.74305,8.99895
17,1646045687,47.74303,8.99892
18,1646045775,47.74288,8.99903
19,1646045854,47.74307,8.99887
20,1646045941,47.74296,8.99899
21,1646046029,47.74306,8.99895
22,1646046104,47.74271,8.99904
23,1646046190,47.74310,8.99890
24,1646046277,47.74312,8.99892
25,1646046352,47.74306,8.99888
26,1646046429,47.74312,8.99889
27,1646046507,47.74316,8.99883
28,1646046585,47.74311,8.99891
29,1646046663,47.74312,8.99880
30,1646046741,47.74311,8.99900
31,1646046818,47.74305,8.99896
32,1646046892,47.74295,8.99883
33,1646046970,47.74307,8.99892
34,1646047047,47.74314,8.99873
35,1646047131,47.74304,8.99894
36,1646047215,47.74315,8.99876
37,1646047300,47.74325,8.99891
38,1646047431,47.74406,8.99915
39,1646047511,47.74301,8.99888
40,1646047583,47.74308,8.99888
41,1646047651,47.74306,8.99888
42,1646047724,47.74339,8.99888
43,1646047790,47.74341,8.99905
44,1646047868,47.74310,8.99889
45,1646047951,47.74288,8.99875
46,1646048020,47.74279,8.99871
47,1646048092,47.74321,8.99886
48,1646048170,47.74311,8.99889
49,1646048239,47.74318,8.99876
50,1646048318,47.74317,8.99901
51,1646048391,47.74312,8.99903
52,1646048470,47.74316,8.99895
53,1646048541,47.74308,8.99893
54,1646048618,47.74301,8.99901
55,1646048689,47.74304,8.99903
56,1646048760,47.74309,8.99906
57,1646048842,47.74314,8.99899
58,1646048917,47.74323,8.99903
59,1646048992,47.74325,8.99899
60,1646049067,47.74308,8.99908
61,1646049140,47.74309,8.99903
62,1646049211,47.74309,8.99904
63,1646049283,47.74317,8.99905
64,1646049356,47.74308,8.99900
65,1646049427,47.74304,8.99898
66,1646049499,47.74308,8.99902
67,1646049572,47.74311,8.99903
68,1646049643,47.74307,8.99916
69,1646049715,47.74309,8.99904
70,1646049788,47.74314,8.99910
71,1646049859,47.74302,8.99902
72,1646049931,47.74320,8.99914
73,1646050006,47.74328,8.99916
74,1646050081,47.74320,8.99914
75,1646050153,47.74307,8.99902
76,1646050229,47.74315,8.99910
77,1646050320,47.74315,8.99914
78,1646050393,47.74330,8.99920
79,1646050466,47.74327,8.99917
80,1646050537,47.74317,8.99919
81,1646050611,47.74329,8.99915
82,1646050683,47.74320,8.99909
83,1646050755,47.74326,8.99915
84,1646050827,47.74309,8.99907
85,1646050899,47.74317,8.99911
86,1646050966,47.74301,8.99867
87,1646051043,47.74312,8.99908
88,1646051110,47.74304,8.99864
89,1646051185,47.74315,8.99908
90,1646051253,47.74309,8.99905
91,1646051323,47.74313,8.99912
92,1646051392,47.74304,8.99872
93,1646051460,47.74305,8.99869
94,1646051528,47.74295,8.99870
95,1646051596,47.74298,8.99868
96,1646051664,47.74296,8.99873
97,1646051731,47.74305,8.99881
98,1646051803,47.74307,8.99902
99,1646051875,47.74314,8.99912
100,1646051942,47.74253,8.99725
101,1646052015,47.74318,8.99910
102,1646052086,47.74311,8.99904
103,1646052158,47.74310,8.99905
104,1646052232,47.74327,8.99909
105,1646052297,47.74260,8.99754
106,1646052363,47.74272,8.99756
107,1646052435,47.74308,8.99903
108,1646052499,47.74263,8.99771
109,1646052573,47.74316,8.99909
110,1646052660,47.74310,8.99896
111,1646052727,47.74308,8.99902
112,1646052792,47.74293,8.99900
113,1646052856,47.74322,8.99900
114,1646052920,47.74301,8.99900
115,1646052985,47.74323,8.99907
116,1646053052,47.74301,8.99903
117,1646053118,47.74300,8.99904
118,1646053187,47.74288,8.99896
119,1646053252,47.74286,8.99921
120,1646053316,47.74283,8.99926
121,1646053379,47.74242,8.99957
122,1646053446,47.74267,8.99934
123,1646053512,47.74277,8.99931
124,1646053576,47.74293,8.99919
125,1646053641,47.74294,8.99914
126,1646053707,47.74320,8.99903
127,1646053773,47.74304,8.99915
128,1646053845,47.74325,8.99909
129,1646053916,47.74281,8.99888
130,1646053991,47.74305,8.99892
131,1646054063,47.74300,8.99899
132,1646054129,47.74294,8.99900
133,1646054197,47.74280,8.99914
134,1646054263,47.74294,8.99918
135,1646054330,47.74300,8.99914
136,1646054398,47.74294,8.99910
137,1646054466,47.74276,8.99944
138,1646054539,47.74300,8.99910
139,1646054620,47.74324,8.99878
140,1646054689,47.74294,8.99914
141,1646054756,47.74282,8.99921
142,1646054821,47.74291,8.99901
143,1646054886,47.74288,8.99925
144,1646054954,47.74302,8.99916
145,1646055022,47.74295,8.99902
146,1646055100,47.74298,8.99907
147,1646055173,47.74299,8.99906
148,1646055243,47.74296,8.99902
149,1646055319,47.74306,8.99898
150,1646055386,47.74305,8.99905
151,1646055462,47.74288,8.99906
152,1646055535,47.74305,8.99899
153,1646055610,47.74298,8.99900
154,1646055686,47.74298,8.99901
155,1646055756,47.74299,8.99907
156,1646055833,47.74291,8.99907
157,1646055903,47.74300,8.99908
158,1646055977,47.74297,8.99900
159,1646056052,47.74305,8.99891
160,1646056123,47.74297,8.99898
161,1646056190,47.74308,8.99894
162,1646056260,47.74299,8.99901
163,1646056329,47.74301,8.99909
164,1646056397,47.74301,8.99893
165,1646056475,47.74302,8.99887
166,1646056552,47.74300,8.99889
167,1646056627,47.74295,8.99918
168,1646056709,47.74293,8.99901
169,1646056791,47.74285,8.99916
170,1646056866,47.74293,8.99904
171,1646056945,47.74307,8.99887
172,1646057014,47.74325,8.99891
173,1646057087,47.74285,8.99926
174,1646057154,47.74289,8.99906
175,1646057220,47.74299,8.99904
176,1646057291,47.74296,8.99902
177,1646057365,47.74301,8.99899
178,1646057435,47.74316,8.99891
179,1646057500,47.74295,8.99901
180,1646057566,47.74305,8.99896
181,1646057632,47.74301,8.99903
182,1646057702,47.74303,8.99907
183,1646057784,47.74306,8.99884
184,1646057865,47.74274,8.99914
185,1646057933,47.74298,8.99897
186,1646058004,47.74276,8.99907
187,1646058078,47.74318,8.99879
188,1646058153,47.74335,8.99891
189,1646058229,47.74301,8.99897
190,1646058303,47.74337,8.99875
191,1646058389,47.74332,8.99875
192,1646058467,47.74325,8.99879
193,1646058537,47.74302,8.99893
194,1646058609,47.74325,8.99898
195,1646058688,47.74290,8.99890
196,1646058770,47.74309,8.99879
197,1646058854,47.74304,8.99890
198,1646058939,47.74332,8.99886
199,1646059029,47.74341,8.99879
200,1646059104,47.74326,8.99883
201,1646059172,47.74323,8.99869
202,1646059251,47.74320,8.99887
203,1646059321,47.74324,8.99889
204,1646059394,47.74310,8.99897
205,1646059472,47.74323,8.99883
206,1646059556,47.74305,8.99885
207,1646059650,47.74296,8.99835
