count,timestamp,lat,lon
1,1645950800,47.74373,8.99842
2,1645950866,47.74206,9.00076
3,1645950946,47.74298,8.99840
4,1645951014,47.74227,9.00062
5,1645951081,47.74235,9.00058
6,1645951152,47.74288,8.99924
7,1645951219,47.74282,8.99947
8,1645951292,47.74303,8.99886
9,1645951372,47.74303,8.99897
10,1645951470,47.74302,8.99900
11,1645951546,47.74297,8.99903
12,1645951616,47.74307,8.99886
13,1645951686,47.74304,8.99884
14,1645951752,47.74298,8.99865
15,1645951818,47.74294,8.99945
16,1645951887,47.74308,8.99886
17,1645951954,47.74299,8.99905
18,1645952020,47.74297,8.99866
19,1645952089,47.74293,8.99911
20,1645952160,47.74295,8.99923
21,1645952233,47.74307,8.99891
22,1645952306,47.74299,8.99895
23,1645952384,47.74298,8.99893
24,1645952465,47.74309,8.99899
25,1645952539,47.74294,8.99896
26,1645952612,47.74302,8.99903
27,1645952725,47.74300,8.99892
28,1645952816,47.74299,8.99895
29,1645952892,47.74304,8.99883
30,1645952964,47.74305,8.99896
31,1645953037,47.74306,8.99898
32,1645953115,47.74286,8.99891
33,1645953189,47.74306,8.99905
34,1645953275,47.74301,8.99896
35,1645953345,47.74304,8.99900
36,1645953421,47.74296,8.99895
37,1645953495,47.74303,8.99907
38,1645953571,47.74305,8.99908
39,1645953660,47.74308,8.99906
40,1645953730,47.74288,8.99900
41,1645953800,47.74297,8.99891
42,1645953867,47.74297,8.99911
43,1645953933,47.74322,8.99909
44,1645953999,47.74288,8.99920
45,1645954066,47.74296,8.99886
46,1645954133,47.74311,8.99911
47,1645954198,47.74298,8.99893
48,1645954265,47.74293,8.99901
49,1645954331,47.74306,8.99909
50,1645954396,47.74312,8.99902
51,1645954462,47.74293,8.99913
52,1645954527,47.74296,8.99905
53,1645954593,47.74292,8.99896
54,1645954660,47.74279,8.99889
55,1645954726,47.74305,8.99881
56,1645954791,47.74300,8.99918
57,1645954856,47.74301,8.99882
58,1645954922,47.74298,8.99917
59,1645954989,47.74302,8.99884
60,1645955054,47.74302,8.99904
61,1645955122,47.74305,8.99898
62,1645955188,47.74302,8.99894
63,1645955255,47.74293,8.99886
64,1645955320,47.74295,8.99938
65,1645955389,47.74303,8.99908
66,1645955458,47.74297,8.99866
67,1645955525,47.74293,8.99922
68,1645955593,47.74301,8.99936
69,1645955659,47.74305,8.99853
70,1645955727,47.74310,8.99918
71,1645955794,47.74301,8.99921
72,1645955864,47.74297,8.99893
73,1645955934,47.74298,8.99895
74,1645956008,47.74303,8.99915
75,1645956079,47.74297,8.99902
76,1645956151,47.74295,8.99899
77,1645956223,47.74296,8.99904
78,1645956295,47.74296,8.99899
79,1645956368,47.74298,8.99905
80,1645956438,47.74304,8.99901
81,1645956506,47.74315,8.99932
82,1645956574,47.74306,8.99918
83,1645956643,47.74303,8.99907
84,1645956712,47.74298,8.99879
85,1645956781,47.74307,8.99894
86,1645956849,47.74304,8.99944
87,1645956915,47.74314,8.99948
88,1645956992,47.74310,8.99884
89,1645957071,47.74295,8.99909
90,1645957147,47.74304,8.99902
91,1645957229,47.74318,8.99885
92,1645957304,47.74304,8.99890
93,1645957375,47.74304,8.99899
94,1645957450,47.74313,8.99888
95,1645957526,47.74292,8.99912
96,1645957609,47.74316,8.99868
97,1645957677,47.74300,8.99912
98,1645957743,47.74297,8.99972
99,1645957820,47.74292,8.99910
100,1645957921,47.74284,8.99925
101,1645957985,47.74296,8.99895
102,1645958059,47.74296,8.99898
103,1645958130,47.74324,8.99878
104,1645958200,47.74303,8.99893
105,1645958277,47.74309,8.99886
106,1645958354,47.74308,8.99900
107,1645958447,47.74313,8.99878
108,1645958527,47.74291,8.99921
109,1645958605,47.74308,8.99894
110,1645958678,47.74299,8.99915
111,1645958753,47.74305,8.99919
112,1645958825,47.74305,8.99901
113,1645958897,47.74304,8.99903
114,1645958974,47.74303,8.99909
115,1645959040,47.74318,8.99891
116,1645959107,47.74381,8.99827
117,1645959184,47.74308,8.99895
118,1645959259,47.74337,8.99851
119,1645959331,47.74295,8.99911
120,1645959403,47.74307,8.99897
121,1645959475,47.74304,8.99905
122,1645959547,47.74296,8.99903
123,1645959619,47.74297,8.99908
124,1645959691,47.74300,8.99910
125,1645959797,47.74297,8.99909
126,1645959872,47.74301,8.99902
127,1645959949,47.74297,8.99893
128,1645960021,47.74317,8.99883
129,1645960093,47.74307,8.99904
130,1645960165,47.74300,8.99903
131,1645960237,47.74301,8.99903
132,1645960307,47.74299,8.99924
133,1645960379,47.74292,8.99936
134,1645960456,47.74293,8.99921
135,1645960524,47.74292,8.99935
136,1645960597,47.74307,8.99895
137,1645960669,47.74302,8.99901
138,1645960739,47.74309,8.99876
139,1645960810,47.74299,8.99929
140,1645960882,47.74304,8.99904
141,1645960957,47.74298,8.99912
142,1645961033,47.74304,8.99882
143,1645961111,47.74315,8.99905
144,1645961189,47.74327,8.99891
145,1645961265,47.74330,8.99902
146,1645961353,47.74335,8.99903
147,1645961455,47.74310,8.99900
148,1645961571,47.74306,8.99886
149,1645961645,47.74333,8.99913
150,1645961734,47.74303,8.99887
151,1645961809,47.74306,8.99896
