---TICK-TAG---
*START MEMORY*
UVs: 120, TOs: 0/0, ErrorsOrGF: 0, TTFF: 81
221,1646292383,47.74318,8.99926
222,1646292384,47.74304,8.99910
223,1646292385,47.74298,8.99903
224,1646292386,47.74297,8.99904
225,1646292387,47.74296,8.99904
226,1646292388,47.74297,8.99904
227,1646292389,47.74296,8.99904
228,1646292390,47.74296,8.99905
229,1646292391,47.74291,8.99906
230,1646292393,47.74290,8.99907
231,1646292428,47.74311,8.99885
232,1646292429,47.74310,8.99887
233,1646292430,47.74309,8.99887
234,1646292431,47.74309,8.99888
235,1646292432,47.74308,8.99887
236,1646292433,47.74308,8.99887
237,1646292434,47.74307,8.99888
238,1646292435,47.74306,8.99889
239,1646292436,47.74305,8.99889
240,1646292437,47.74304,8.99889
241,1646292475,47.74299,8.99897
242,1646292476,47.74295,8.99895
243,1646292477,47.74295,8.99895
244,1646292478,47.74294,8.99895
245,1646292479,47.74294,8.99894
246,1646292480,47.74293,8.99894
247,1646292481,47.74292,8.99893
248,1646292483,47.74291,8.99893
249,1646292484,47.74290,8.99893
250,1646292485,47.74289,8.99892
251,1646292526,47.74259,8.99877
252,1646292527,47.74256,8.99876
253,1646292528,47.74254,8.99875
254,1646292529,47.74260,8.99876
255,1646292531,47.74261,8.99876
256,1646292532,47.74263,8.99877
257,1646292533,47.74268,8.99879
258,1646292534,47.74271,8.99881
259,1646292535,47.74272,8.99881
260,1646292536,47.74273,8.99882
261,1646292575,47.74292,8.99889
262,1646292576,47.74284,8.99886
263,1646292577,47.74288,8.99886
264,1646292579,47.74299,8.99891
265,1646292580,47.74303,8.99892
266,1646292581,47.74303,8.99893
267,1646292582,47.74304,8.99893
268,1646292583,47.74305,8.99893
269,1646292584,47.74306,8.99894
270,1646292585,47.74307,8.99894
271,1646292624,47.74296,8.99898
272,1646292625,47.74299,8.99899
273,1646292626,47.74303,8.99900
274,1646292627,47.74299,8.99897
275,1646292628,47.74295,8.99896
276,1646292629,47.74292,8.99894
277,1646292630,47.74291,8.99894
278,1646292631,47.74299,8.99892
279,1646292633,47.74296,8.99891
280,1646292634,47.74295,8.99890
281,1646292672,47.74326,8.99907
282,1646292673,47.74328,8.99908
283,1646292674,47.74314,8.99903
284,1646292675,47.74312,8.99902
285,1646292676,47.74309,8.99901
286,1646292677,47.74306,8.99900
287,1646292678,47.74303,8.99898
288,1646292679,47.74303,8.99897
289,1646292681,47.74300,8.99895
290,1646292682,47.74298,8.99894
291,1646292717,47.74312,8.99899
292,1646292718,47.74311,8.99899
293,1646292719,47.74310,8.99898
294,1646292720,47.74310,8.99898
295,1646292721,47.74310,8.99899
296,1646292722,47.74310,8.99900
297,1646292723,47.74310,8.99900
298,1646292724,47.74309,8.99899
299,1646292725,47.74309,8.99899
300,1646292726,47.74308,8.99898
301,1646292762,47.74313,8.99887
302,1646292763,47.74308,8.99891
303,1646292764,47.74314,8.99890
304,1646292765,47.74316,8.99890
305,1646292766,47.74315,8.99891
306,1646292767,47.74313,8.99891
307,1646292768,47.74312,8.99892
308,1646292769,47.74311,8.99893
309,1646292770,47.74308,8.99895
310,1646292772,47.74309,8.99895
311,1646292808,47.74302,8.99885
312,1646292809,47.74305,8.99892
313,1646292810,47.74304,8.99893
314,1646292811,47.74305,8.99894
315,1646292812,47.74304,8.99893
316,1646292813,47.74305,8.99892
317,1646292814,47.74305,8.99890
318,1646292815,47.74305,8.99889
319,1646292816,47.74305,8.99888
320,1646292817,47.74296,8.99896
321,1646292853,47.74300,8.99896
322,1646292854,47.74303,8.99896
323,1646292854,47.74304,8.99895
324,1646292855,47.74306,8.99893
325,1646292856,47.74307,8.99891
326,1646292857,47.74307,8.99890
327,1646292858,47.74307,8.99890
328,1646292860,47.74297,8.99898
329,1646292861,47.74297,8.99898
330,1646292862,47.74298,8.99898
331,1646292896,47.74306,8.99902
332,1646292897,47.74306,8.99904
333,1646292898,47.74306,8.99903
334,1646292899,47.74305,8.99904
335,1646292900,47.74305,8.99904
336,1646292901,47.74305,8.99903
337,1646292902,47.74305,8.99902
338,1646292903,47.74305,8.99902
339,1646292904,47.74305,8.99901
340,1646292905,47.74306,8.99901
341,1646292941,47.74306,8.99901
342,1646292942,47.74306,8.99901
343,1646292943,47.74307,8.99899
344,1646292944,47.74311,8.99896
345,1646292945,47.74311,8.99895
346,1646292946,47.74311,8.99893
347,1646292947,47.74312,8.99892
348,1646292948,47.74312,8.99892
349,1646292949,47.74309,8.99894
350,1646292951,47.74309,8.99894
351,1646292987,47.74305,8.99902
352,1646292988,47.74307,8.99901
353,1646292989,47.74308,8.99900
354,1646292990,47.74307,8.99899
355,1646292991,47.74307,8.99898
356,1646292993,47.74307,8.99898
357,1646292994,47.74306,8.99899
358,1646292995,47.74306,8.99899
359,1646292996,47.74306,8.99899
360,1646292997,47.74306,8.99898
361,1646293032,47.74285,8.99899
362,1646293033,47.74289,8.99901
363,1646293034,47.74291,8.99899
364,1646293035,47.74294,8.99895
365,1646293036,47.74296,8.99892
366,1646293037,47.74295,8.99892
367,1646293038,47.74296,8.99890
368,1646293039,47.74290,8.99900
369,1646293041,47.74295,8.99899
370,1646293042,47.74296,8.99900
371,1646293077,47.74305,8.99897
372,1646293078,47.74309,8.99895
373,1646293079,47.74311,8.99893
374,1646293080,47.74313,8.99893
375,1646293081,47.74314,8.99892
376,1646293082,47.74314,8.99892
377,1646293083,47.74314,8.99892
378,1646293084,47.74314,8.99892
379,1646293085,47.74313,8.99892
380,1646293086,47.74313,8.99892
381,1646293122,47.74337,8.99868
382,1646293123,47.74335,8.99871
383,1646293124,47.74334,8.99873
384,1646293125,47.74332,8.99876
385,1646293126,47.74332,8.99877
386,1646293127,47.74331,8.99878
387,1646293128,47.74331,8.99879
388,1646293129,47.74305,8.99902
389,1646293131,47.74305,8.99902
390,1646293132,47.74305,8.99902
391,1646293168,47.74351,8.99868
392,1646293169,47.74348,8.99869
393,1646293170,47.74345,8.99870
394,1646293171,47.74343,8.99872
395,1646293172,47.74341,8.99873
396,1646293173,47.74340,8.99874
397,1646293174,47.74339,8.99874
398,1646293175,47.74338,8.99875
399,1646293176,47.74338,8.99876
400,1646293177,47.74307,8.99902
401,1646293212,47.74321,8.99897
402,1646293213,47.74319,8.99897
403,1646293214,47.74317,8.99898
404,1646293215,47.74318,8.99898
405,1646293216,47.74317,8.99898
406,1646293217,47.74315,8.99900
407,1646293218,47.74314,8.99901
408,1646293219,47.74306,8.99907
409,1646293221,47.74306,8.99907
410,1646293222,47.74306,8.99906
411,1646293256,47.74334,8.99877
412,1646293257,47.74324,8.99885
413,1646293258,47.74322,8.99887
414,1646293259,47.74321,8.99888
415,1646293260,47.74321,8.99889
416,1646293261,47.74319,8.99890
417,1646293262,47.74318,8.99891
418,1646293263,47.74317,8.99890
419,1646293264,47.74316,8.99891
420,1646293265,47.74317,8.99890
421,1646293302,47.74287,8.99890
422,1646293303,47.74292,8.99890
423,1646293304,47.74293,8.99891
424,1646293305,47.74294,8.99889
425,1646293306,47.74294,8.99888
426,1646293307,47.74295,8.99889
427,1646293308,47.74295,8.99888
428,1646293309,47.74289,8.99901
429,1646293311,47.74289,8.99900
430,1646293312,47.74289,8.99900
431,1646293350,47.74324,8.99881
432,1646293351,47.74324,8.99881
433,1646293352,47.74324,8.99880
434,1646293353,47.74324,8.99879
435,1646293354,47.74324,8.99879
436,1646293355,47.74323,8.99879
437,1646293356,47.74322,8.99880
438,1646293357,47.74307,8.99899
439,1646293359,47.74308,8.99899
440,1646293360,47.74309,8.99898
441,1646293396,47.74309,8.99903
442,1646293397,47.74312,8.99899
443,1646293398,47.74316,8.99895
444,1646293399,47.74318,8.99893
445,1646293400,47.74319,8.99892
446,1646293401,47.74322,8.99890
447,1646293402,47.74323,8.99890
448,1646293403,47.74324,8.99889
449,1646293404,47.74325,8.99889
450,1646293405,47.74314,8.99900
451,1646293441,47.74318,8.99888
452,1646293442,47.74314,8.99891
453,1646293443,47.74312,8.99894
454,1646293444,47.74312,8.99893
455,1646293445,47.74314,8.99892
456,1646293446,47.74314,8.99892
457,1646293447,47.74300,8.99904
458,1646293449,47.74301,8.99903
459,1646293450,47.74301,8.99903
460,1646293451,47.74302,8.99903
461,1646293488,47.74298,8.99881
462,1646293489,47.74299,8.99882
463,1646293490,47.74299,8.99882
464,1646293491,47.74300,8.99882
465,1646293492,47.74300,8.99881
466,1646293493,47.74300,8.99879
467,1646293494,47.74300,8.99878
468,1646293495,47.74279,8.99902
469,1646293497,47.74280,8.99902
470,1646293498,47.74280,8.99902
471,1646293535,47.74312,8.99888
472,1646293536,47.74313,8.99887
473,1646293537,47.74313,8.99888
474,1646293538,47.74313,8.99888
475,1646293539,47.74314,8.99888
476,1646293540,47.74314,8.99888
477,1646293541,47.74314,8.99888
478,1646293542,47.74315,8.99887
479,1646293543,47.74303,8.99896
480,1646293545,47.74304,8.99896
481,1646293585,47.74309,8.99892
482,1646293587,47.74310,8.99892
483,1646293588,47.74310,8.99892
484,1646293589,47.74310,8.99892
485,1646293590,47.74310,8.99892
486,1646293591,47.74310,8.99892
487,1646293592,47.74310,8.99892
488,1646293593,47.74310,8.99892
489,1646293594,47.74310,8.99892
490,1646293595,47.74310,8.99892
491,1646293639,47.74302,8.99898
492,1646293641,47.74302,8.99898
493,1646293642,47.74301,8.99898
494,1646293643,47.74301,8.99898
495,1646293644,47.74301,8.99898
496,1646293645,47.74300,8.99898
497,1646293646,47.74300,8.99898
498,1646293647,47.74300,8.99897
499,1646293648,47.74299,8.99897
500,1646293649,47.74299,8.99897
501,1646293690,47.74325,8.99876
502,1646293691,47.74324,8.99878
503,1646293692,47.74323,8.99878
504,1646293693,47.74302,8.99899
505,1646293695,47.74303,8.99900
506,1646293696,47.74303,8.99900
507,1646293697,47.74304,8.99900
508,1646293698,47.74305,8.99900
509,1646293699,47.74306,8.99900
510,1646293700,47.74307,8.99899
511,1646293737,47.74291,8.99913
512,1646293738,47.74293,8.99913
513,1646293739,47.74295,8.99911
514,1646293740,47.74296,8.99911
515,1646293741,47.74308,8.99899
516,1646293743,47.74308,8.99900
517,1646293744,47.74308,8.99900
518,1646293745,47.74308,8.99900
519,1646293746,47.74309,8.99900
520,1646293747,47.74309,8.99900
521,1646293783,47.74300,8.99902
522,1646293784,47.74299,8.99902
523,1646293785,47.74300,8.99898
524,1646293786,47.74301,8.99896
525,1646293787,47.74302,8.99895
526,1646293788,47.74303,8.99893
527,1646293789,47.74300,8.99896
528,1646293791,47.74300,8.99896
529,1646293792,47.74301,8.99896
530,1646293793,47.74301,8.99896
531,1646293830,47.74302,8.99895
532,1646293831,47.74300,8.99894
533,1646293832,47.74299,8.99893
534,1646293833,47.74297,8.99892
535,1646293834,47.74296,8.99892
536,1646293835,47.74295,8.99892
537,1646293836,47.74295,8.99892
538,1646293837,47.74286,8.99906
539,1646293839,47.74286,8.99906
540,1646293840,47.74286,8.99905
541,1646293874,47.74332,8.99857
542,1646293875,47.74350,8.99838
543,1646293876,47.74348,8.99836
544,1646293877,47.74352,8.99842
545,1646293882,47.74340,8.99869
546,1646293883,47.74338,8.99869
547,1646293884,47.74338,8.99869
548,1646293885,47.74310,8.99897
549,1646293887,47.74310,8.99897
550,1646293888,47.74312,8.99896
551,1646293933,47.74290,8.99903
552,1646293935,47.74290,8.99903
553,1646293936,47.74290,8.99903
554,1646293937,47.74291,8.99902
555,1646293938,47.74291,8.99902
556,1646293939,47.74291,8.99903
557,1646293940,47.74291,8.99903
558,1646293941,47.74291,8.99903
559,1646293942,47.74292,8.99903
560,1646293943,47.74292,8.99902
561,1646293987,47.74274,8.99910
562,1646293989,47.74276,8.99908
563,1646293990,47.74277,8.99906
564,1646293991,47.74277,8.99906
565,1646293992,47.74275,8.99905
566,1646293993,47.74275,8.99905
567,1646293994,47.74274,8.99905
568,1646293995,47.74275,8.99904
569,1646293996,47.74276,8.99903
570,1646293997,47.74277,8.99903
571,1646294036,47.74288,8.99915
572,1646294037,47.74289,8.99913
573,1646294038,47.74290,8.99912
574,1646294039,47.74291,8.99911
575,1646294040,47.74293,8.99909
576,1646294041,47.74300,8.99898
577,1646294043,47.74301,8.99899
578,1646294044,47.74301,8.99900
579,1646294045,47.74302,8.99900
580,1646294046,47.74303,8.99900
581,1646294083,47.74298,8.99912
582,1646294084,47.74298,8.99911
583,1646294085,47.74300,8.99909
584,1646294086,47.74302,8.99907
585,1646294087,47.74303,8.99906
586,1646294088,47.74305,8.99905
587,1646294089,47.74304,8.99905
588,1646294091,47.74305,8.99905
589,1646294092,47.74304,8.99904
590,1646294093,47.74304,8.99904
591,1646294127,47.74363,8.99828
592,1646294128,47.74349,8.99851
593,1646294129,47.74341,8.99863
594,1646294130,47.74338,8.99867
595,1646294131,47.74336,8.99869
596,1646294132,47.74334,8.99873
597,1646294133,47.74333,8.99874
598,1646294134,47.74332,8.99875
599,1646294135,47.74332,8.99874
600,1646294136,47.74331,8.99875
601,1646294174,47.74302,8.99897
602,1646294175,47.74303,8.99896
603,1646294176,47.74304,8.99894
604,1646294177,47.74305,8.99893
605,1646294178,47.74306,8.99892
606,1646294179,47.74300,8.99899
607,1646294181,47.74301,8.99899
608,1646294182,47.74301,8.99899
609,1646294183,47.74301,8.99899
610,1646294184,47.74301,8.99899
611,1646294218,47.74291,8.99935
612,1646294219,47.74292,8.99931
613,1646294220,47.74293,8.99930
614,1646294222,47.74301,8.99921
615,1646294223,47.74305,8.99916
616,1646294224,47.74308,8.99912
617,1646294225,47.74313,8.99902
618,1646294226,47.74315,8.99895
619,1646294227,47.74302,8.99906
620,1646294229,47.74305,8.99906
621,1646294266,47.74332,8.99897
622,1646294267,47.74329,8.99899
623,1646294268,47.74324,8.99901
624,1646294269,47.74315,8.99908
625,1646294271,47.74315,8.99907
626,1646294272,47.74314,8.99907
627,1646294273,47.74315,8.99907
628,1646294274,47.74315,8.99907
629,1646294275,47.74315,8.99907
630,1646294276,47.74314,8.99907
631,1646294313,47.74317,8.99886
632,1646294314,47.74317,8.99887
633,1646294315,47.74318,8.99887
634,1646294316,47.74317,8.99888
635,1646294317,47.74303,8.99903
636,1646294319,47.74304,8.99903
637,1646294320,47.74304,8.99903
638,1646294321,47.74304,8.99902
639,1646294322,47.74305,8.99902
640,1646294323,47.74305,8.99902
641,1646294357,47.74324,8.99877
642,1646294358,47.74329,8.99873
643,1646294359,47.74328,8.99872
644,1646294361,47.74324,8.99874
645,1646294362,47.74321,8.99875
646,1646294363,47.74320,8.99877
647,1646294364,47.74320,8.99877
648,1646294365,47.74298,8.99902
649,1646294367,47.74298,8.99901
650,1646294368,47.74298,8.99901
651,1646294407,47.74328,8.99888
652,1646294408,47.74328,8.99887
653,1646294409,47.74329,8.99886
654,1646294410,47.74328,8.99886
655,1646294411,47.74328,8.99886
656,1646294412,47.74327,8.99886
657,1646294413,47.74307,8.99904
658,1646294415,47.74307,8.99903
659,1646294416,47.74307,8.99904
660,1646294417,47.74307,8.99904
661,1646294455,47.74316,8.99894
662,1646294456,47.74316,8.99894
663,1646294457,47.74316,8.99894
664,1646294458,47.74315,8.99892
665,1646294459,47.74314,8.99892
666,1646294460,47.74313,8.99891
667,1646294461,47.74303,8.99901
668,1646294463,47.74304,8.99901
669,1646294464,47.74304,8.99901
670,1646294465,47.74305,8.99901
671,1646294506,47.74298,8.99884
672,1646294507,47.74300,8.99887
673,1646294508,47.74301,8.99885
674,1646294509,47.74293,8.99897
675,1646294511,47.74295,8.99897
676,1646294512,47.74296,8.99897
677,1646294513,47.74297,8.99897
678,1646294514,47.74298,8.99898
679,1646294515,47.74298,8.99898
680,1646294516,47.74298,8.99898
681,1646294553,47.74303,8.99906
682,1646294554,47.74302,8.99907
683,1646294555,47.74303,8.99907
684,1646294556,47.74305,8.99906
685,1646294557,47.74307,8.99904
686,1646294559,47.74308,8.99904
687,1646294560,47.74308,8.99904
688,1646294561,47.74309,8.99904
689,1646294562,47.74309,8.99904
690,1646294563,47.74309,8.99905
691,1646294600,47.74292,8.99913
692,1646294601,47.74293,8.99913
693,1646294602,47.74294,8.99915
694,1646294603,47.74295,8.99914
695,1646294604,47.74296,8.99913
696,1646294605,47.74305,8.99905
697,1646294607,47.74306,8.99906
698,1646294608,47.74307,8.99906
699,1646294609,47.74308,8.99906
700,1646294610,47.74309,8.99906
701,1646294647,47.74324,8.99894
702,1646294648,47.74324,8.99893
703,1646294649,47.74324,8.99893
704,1646294650,47.74326,8.99891
705,1646294651,47.74326,8.99890
706,1646294652,47.74325,8.99891
707,1646294653,47.74309,8.99905
708,1646294655,47.74309,8.99905
709,1646294656,47.74308,8.99904
710,1646294657,47.74307,8.99905
711,1646294693,47.74323,8.99897
712,1646294694,47.74321,8.99896
713,1646294695,47.74320,8.99895
714,1646294696,47.74320,8.99895
715,1646294697,47.74321,8.99893
716,1646294698,47.74322,8.99893
717,1646294699,47.74323,8.99892
718,1646294700,47.74324,8.99892
719,1646294701,47.74312,8.99903
720,1646294703,47.74312,8.99904
721,1646294739,47.74324,8.99889
722,1646294740,47.74320,8.99891
723,1646294741,47.74318,8.99894
724,1646294742,47.74317,8.99895
725,1646294743,47.74304,8.99908
726,1646294745,47.74304,8.99908
727,1646294746,47.74304,8.99906
728,1646294747,47.74305,8.99907
729,1646294748,47.74305,8.99907
730,1646294749,47.74305,8.99907
731,1646294783,47.74307,8.99893
732,1646294784,47.74312,8.99886
733,1646294785,47.74312,8.99885
734,1646294786,47.74311,8.99884
735,1646294787,47.74307,8.99889
736,1646294788,47.74305,8.99891
737,1646294789,47.74303,8.99893
738,1646294790,47.74305,8.99891
739,1646294791,47.74298,8.99898
740,1646294793,47.74300,8.99898
741,1646294830,47.74306,8.99905
742,1646294831,47.74306,8.99906
743,1646294832,47.74308,8.99905
744,1646294833,47.74313,8.99899
745,1646294835,47.74312,8.99900
746,1646294836,47.74312,8.99900
747,1646294837,47.74311,8.99900
748,1646294838,47.74311,8.99900
749,1646294839,47.74311,8.99900
750,1646294840,47.74311,8.99900
751,1646294877,47.74316,8.99896
752,1646294878,47.74315,8.99897
753,1646294879,47.74314,8.99898
754,1646294880,47.74312,8.99900
755,1646294881,47.74309,8.99903
756,1646294883,47.74310,8.99903
757,1646294884,47.74310,8.99902
758,1646294885,47.74310,8.99901
759,1646294886,47.74309,8.99901
760,1646294887,47.74309,8.99901
761,1646294921,47.74306,8.99910
762,1646294922,47.74310,8.99904
763,1646294923,47.74310,8.99905
764,1646294924,47.74305,8.99910
765,1646294925,47.74303,8.99913
766,1646294926,47.74302,8.99914
767,1646294927,47.74301,8.99914
768,1646294928,47.74301,8.99914
769,1646294929,47.74313,8.99897
770,1646294931,47.74314,8.99896
771,1646294967,47.74296,8.99918
772,1646294968,47.74298,8.99915
773,1646294969,47.74301,8.99911
774,1646294970,47.74302,8.99910
775,1646294971,47.74314,8.99896
776,1646294973,47.74313,8.99897
777,1646294974,47.74313,8.99897
778,1646294975,47.74313,8.99897
779,1646294976,47.74313,8.99897
780,1646294977,47.74313,8.99898
781,1646295012,47.74295,8.99916
782,1646295013,47.74297,8.99915
783,1646295014,47.74299,8.99913
784,1646295015,47.74300,8.99912
785,1646295016,47.74303,8.99911
786,1646295017,47.74304,8.99911
787,1646295018,47.74305,8.99911
788,1646295019,47.74318,8.99897
789,1646295021,47.74317,8.99899
790,1646295022,47.74317,8.99899
791,1646295057,47.74290,8.99920
792,1646295058,47.74288,8.99922
793,1646295059,47.74287,8.99921
794,1646295060,47.74286,8.99921
795,1646295061,47.74285,8.99921
796,1646295062,47.74285,8.99920
797,1646295063,47.74285,8.99919
798,1646295064,47.74286,8.99918
799,1646295065,47.74287,8.99918
800,1646295066,47.74288,8.99917
801,1646295102,47.74288,8.99914
802,1646295103,47.74290,8.99911
803,1646295104,47.74291,8.99910
804,1646295105,47.74293,8.99909
805,1646295106,47.74293,8.99909
806,1646295107,47.74294,8.99909
807,1646295108,47.74294,8.99909
808,1646295109,47.74307,8.99896
809,1646295111,47.74307,8.99894
810,1646295112,47.74307,8.99894
811,1646295148,47.74286,8.99924
812,1646295149,47.74288,8.99921
813,1646295150,47.74291,8.99918
