count,timestamp,lat,lon
1,1625517751,48.95857,8.31896
2,1625517785,48.95783,8.31765
3,1625517819,48.95762,8.31646
4,1625517856,48.95806,8.31370
5,1625517889,48.95775,8.31159
6,1625517923,48.95687,8.30984
7,1625517957,48.95565,8.30841
8,1625517990,48.95438,8.30678
9,1625518023,48.95333,8.30579
10,1625518056,48.95165,8.30482
11,1625518090,48.95001,8.30472
12,1625518123,48.94858,8.30553
13,1625518157,48.94711,8.30644
14,1625518191,48.94562,8.30771
15,1625518224,48.94407,8.30791
16,1625518257,48.94210,8.30755
17,1625518290,48.94035,8.30707
18,1625518323,48.93843,8.30676
19,1625518357,48.93738,8.30701
20,1625518399,48.93637,8.30756
21,1625518433,48.93557,8.30760
22,1625518467,48.93509,8.30653
23,1625518501,48.93448,8.30685
24,1625518542,48.93314,8.30727
25,1625518582,48.93316,8.30789
26,1625518622,48.93315,8.30779
27,1625518665,48.93279,8.30801
28,1625518714,48.93273,8.30933
29,1625518756,48.93218,8.30953
30,1625518795,48.93094,8.31067
31,1625518838,48.93067,8.31125
32,1625518890,48.92934,8.31169
33,1625518931,48.93043,8.31165
34,1625518985,48.92942,8.31094
35,1625519019,48.92901,8.31042
36,1625519052,48.92952,8.30869
37,1625519086,48.92933,8.30610
38,1625519120,48.92935,8.30341
39,1625519153,48.92880,8.30085
40,1625519187,48.92855,8.29807
41,1625519221,48.92765,8.29580
42,1625519255,48.92760,8.29334
43,1625519289,48.92686,8.29188
44,1625519324,48.92626,8.29010
45,1625519359,48.92624,8.28862
46,1625519393,48.92589,8.28797
47,1625519427,48.92637,8.28707
48,1625519462,48.92619,8.28679
49,1625519496,48.92620,8.28609
50,1625519530,48.92609,8.28606
51,1625519564,48.92652,8.28523
52,1625519598,48.92640,8.28619
53,1625519633,48.92619,8.28615
54,1625519667,48.92640,8.28538
55,1625519700,48.92605,8.28537
56,1625519734,48.92607,8.28675
57,1625519769,48.92555,8.28735
58,1625519803,48.92576,8.28772
59,1625519838,48.92618,8.28739
60,1625519873,48.92592,8.28708
61,1625519907,48.92595,8.28711
62,1625519942,48.92590,8.28723
63,1625519976,48.92594,8.28675
64,1625520010,48.92571,8.28770
65,1625520044,48.92561,8.28866
66,1625520078,48.92599,8.28763
67,1625520112,48.92548,8.28721
68,1625520146,48.92609,8.28633
69,1625520181,48.92687,8.28617
70,1625520223,48.92720,8.28522
71,1625520258,48.92649,8.28488
72,1625520292,48.92585,8.28624
73,1625520326,48.92556,8.28765
74,1625520360,48.92562,8.28872
75,1625520394,48.92537,8.28738
76,1625520429,48.92633,8.28741
77,1625520463,48.92751,8.28696
78,1625520497,48.92993,8.28571
79,1625520530,48.93229,8.28474
80,1625520568,48.93463,8.28563
81,1625520603,48.93583,8.28785
82,1625520638,48.93587,8.28890
83,1625520672,48.93633,8.28922
84,1625520707,48.93641,8.28931
85,1625520743,48.93641,8.28973
